component_id,batch_id,component_family,measurement_name,as_of_hour,last_observed_hour,n_observations,initial_value,current_value,delta,percent_change,slope,acceleration,variability,upper_limit,delta_fraction_of_limit,slope_fraction_per_hour,acceleration_fraction_per_hour2,variability_fraction_of_limit,limit_fraction,distance_to_upper_limit,distance_fraction_to_upper_limit,temperature_c,humidity_pct,test_condition,data_source,current_batch_robust_z,slope_batch_robust_z,robust_deviation_score,robust_anomaly_score,is_robust_anomaly,model_anomaly_score,is_model_anomaly,anomaly_score,is_anomaly,reason_codes,flag_fixed_limit,flag_robust_mad,flag_isolation_forest,flag_combined,scenario,is_defect,is_tester_fault,defect_onset_hour,first_exceedance_hour,is_true_anomaly,is_detectable_by_as_of,is_future_limit_failure,is_early_future_failure
B03-C045,B03,Digital IC,leakage_ua,96.0,96.0,7,11.720457841386022,12.355929083629716,0.6354712422436943,0.054218977692133026,0.005435854660080865,8.179533836567832e-05,0.26630224700884886,50.0,0.012709424844873887,0.0001087170932016173,1.6359067673135663e-06,0.005326044940176977,0.24711858167259432,37.64407091637028,0.7528814183274056,126.52998239636561,13.386671661990414,dynamic_burn_in,synthetic,0.5201489003477793,-0.006795525021147604,0.5201489003477793,0.048344478760717256,False,9.329492795784028e-08,False,0.048344478760717256,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B03-C046,B03,Digital IC,leakage_ua,96.0,96.0,7,12.35220619680065,24.381980860252643,12.029774663451994,0.9738968465866309,0.12121996647203534,0.004140984042479207,4.326610002206031,50.0,0.24059549326903987,0.0024243993294407067,8.281968084958414e-05,0.08653220004412063,0.48763961720505283,25.618019139747357,0.5123603827949471,126.73143916534697,15.056210647449015,dynamic_burn_in,synthetic,7.979464851522865,6.035302141394134,7.979464851522865,0.9887876622413346,True,0.28140560742914383,False,0.9887876622413346,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'The rate of change is accelerating']",False,True,False,True,accelerating_drift,True,False,0.0,168.0,True,True,True,True
B03-C047,B03,Digital IC,leakage_ua,96.0,96.0,7,11.593410098727587,38.88202348692959,27.288613388202002,2.353803855450349,0.2850207619461468,0.0015045806530299183,9.613765460695166,50.0,0.5457722677640401,0.005700415238922936,3.0091613060598364e-05,0.19227530921390332,0.7776404697385918,11.11797651307041,0.2223595302614082,126.74602805909579,13.58757046458433,dynamic_burn_in,synthetic,16.97330599464348,14.583110546216316,16.97330599464348,0.9999985919536796,True,0.43782349911420215,False,0.9999985919536796,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'The rate of change is accelerating']",False,True,False,True,gradual_drift,True,False,0.0,144.0,True,True,True,True
B03-C048,B03,Digital IC,leakage_ua,96.0,96.0,7,9.977693803787453,43.84862851149165,33.870934707704194,3.3946656786407954,0.3499495552970429,3.5016493914241664e-05,11.795866930171695,50.0,0.6774186941540838,0.006998991105940858,7.003298782848333e-07,0.2359173386034339,0.876972570229833,6.151371488508353,0.12302742977016706,126.78190001360004,16.60703416382072,dynamic_burn_in,synthetic,20.05390773917592,17.971365675950832,20.05390773917592,0.9999999353260798,True,0.7662936430859596,True,0.9999999353260798,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'Current value has used at least 80% of the safety limit', 'The rate of change is accelerating']",False,True,True,True,gradual_drift,True,False,0.0,120.0,True,True,True,True
B03-C049,B03,Digital IC,leakage_ua,96.0,96.0,7,10.653444928177473,10.790245220824234,0.13680029264676108,0.012840944273803464,0.0020588899229052964,-0.0006269598559992556,0.24144440568709116,50.0,0.0027360058529352217,4.117779845810593e-05,-1.2539197119985112e-05,0.004828888113741823,0.21580490441648467,39.20975477917577,0.7841950955835153,125.78041508898635,14.61160465378192,dynamic_burn_in,synthetic,-0.4509869993848888,-0.1830196238093592,0.4509869993848888,0.0452601041954001,False,2.0206839089813854e-11,False,0.0452601041954001,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B03-C050,B03,Digital IC,leakage_ua,96.0,96.0,7,10.278442937872033,25.22465111113037,14.946208173258338,1.454131551208736,0.1410529075915179,0.0027644505929541765,5.069512863226,50.0,0.29892416346516676,0.0028210581518303577,5.528901185908353e-05,0.10139025726451999,0.5044930222226074,24.77534888886963,0.4955069777773926,126.02231716663617,16.36330843480864,dynamic_burn_in,synthetic,8.502142099276911,7.070267693928648,8.502142099276911,0.9933213748351196,True,0.08509904500702009,False,0.9933213748351196,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'The rate of change is accelerating']",False,True,False,True,accelerating_drift,True,False,0.0,144.0,True,True,True,True
B03-C051,B03,Digital IC,leakage_ua,96.0,96.0,7,10.308042884941818,10.696811274800988,0.3887683898591696,0.03771505359442089,0.0032042566059072293,-0.0007480265230473874,0.25162534723056706,50.0,0.007775367797183392,6.408513211814458e-05,-1.4960530460947748e-05,0.005032506944611341,0.21393622549601976,39.303188725199014,0.7860637745039802,126.57720532582601,14.819672051503817,dynamic_burn_in,synthetic,-0.5089406268012634,-0.12324961517643662,0.5089406268012634,0.04783141908986785,False,1.4783639289797926e-11,False,0.04783141908986785,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B03-C052,B03,Digital IC,leakage_ua,96.0,96.0,7,11.629678159811938,11.651529757806536,0.021851597994597682,0.0018789512224086382,-0.22528005378005478,-0.0802368322206198,17.647151582462943,50.0,0.0004370319598919536,-0.004505601075601095,-0.001604736644412396,0.35294303164925883,0.23303059515613073,38.348470242193464,0.7669694048438693,126.38350516186276,14.89744653503385,dynamic_burn_in,synthetic,0.08323600285605456,-12.046513498200754,12.046513498200754,0.9998058166418983,True,0.9362850057480346,True,0.9998058166418983,True,['Drift is unusually slower than comparable components'],False,True,True,True,intermittent,True,False,6.0,6.0,True,True,True,False
B03-C053,B03,Digital IC,leakage_ua,96.0,96.0,7,11.743687135795277,40.3454673039745,28.601780168179225,2.435502567247363,0.3753440310680891,-0.0004695123957417255,13.962731928905969,50.0,0.5720356033635845,0.007506880621361782,-9.39024791483451e-06,0.2792546385781194,0.80690934607949,9.654532696025498,0.19309065392050997,126.58376959818884,11.809825838878853,dynamic_burn_in,synthetic,17.881026168387574,19.29655529303123,19.29655529303123,0.9999998620749521,True,0.7185943925708561,True,0.9999998620749521,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'Current value has used at least 80% of the safety limit']",False,True,True,True,sudden_step,True,False,48.0,,True,True,False,False
B03-C054,B03,Digital IC,leakage_ua,96.0,96.0,7,11.63106075898683,12.196891349940575,0.5658305909537447,0.04864823619088665,0.005658560457296814,-0.0008193139141658701,0.28620674525042794,50.0,0.011316611819074894,0.00011317120914593628,-1.6386278283317402e-05,0.005724134905008559,0.2439378269988115,37.80310865005943,0.7560621730011886,126.49691894442405,13.185231738967893,dynamic_burn_in,synthetic,0.4215036653378833,0.0048261919536394995,0.4215036653378833,0.04400302637151303,False,2.1940866052503027e-09,False,0.04400302637151303,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B03-C055,B03,Digital IC,leakage_ua,96.0,96.0,7,10.984185957074635,11.127662698953356,0.14347674187872173,0.013062118798736469,0.0008736353888482207,-0.0006890847663875047,0.24562248217572397,50.0,0.0028695348375744347,1.7472707776964412e-05,-1.3781695327750095e-05,0.00491244964351448,0.22255325397906714,38.87233730104664,0.7774467460209329,126.42935554613932,14.964247098782373,dynamic_burn_in,synthetic,-0.24169939414553962,-0.2448711468055825,0.2448711468055825,0.037143025934980665,False,1.8982568599164275e-11,False,0.037143025934980665,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B03-C056,B03,Digital IC,leakage_ua,96.0,96.0,7,12.89168272650361,11.937997573319372,-0.9536851531842387,-0.07397677816128588,-0.007117559199384145,0.0007329272820376561,0.5384962354837783,50.0,-0.019073703063684774,-0.0001423511839876829,1.4658545640753121e-05,0.010769924709675567,0.23875995146638743,38.06200242668063,0.7612400485336126,126.4849530439921,15.027209596339173,dynamic_burn_in,synthetic,0.260921413283685,-0.6618849962692015,0.6618849962692015,0.0552989292865284,False,0.009708476481474066,False,0.0552989292865284,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B03-C057,B03,Digital IC,leakage_ua,96.0,96.0,7,9.212993761151127,9.900383611541013,0.6873898503898861,0.0746109102220861,0.004919042066759764,-0.0009009654026889197,0.33115358433044223,50.0,0.013747797007797722,9.838084133519527e-05,-1.8019308053778394e-05,0.006623071686608845,0.19800767223082028,40.09961638845898,0.8019923277691796,126.03028495768004,12.95297710334429,dynamic_burn_in,synthetic,-1.0029353045940514,-0.0337649607685232,1.0029353045940514,0.07606421214153564,False,8.939696304799152e-06,False,0.07606421214153564,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B03-C058,B03,Digital IC,leakage_ua,96.0,96.0,7,10.657861437472588,11.133447813431847,0.47558637595925823,0.044623058645434886,0.005654044049065277,-0.0008045597442192567,0.30574162358027135,50.0,0.009511727519185165,0.00011308088098130553,-1.6091194884385135e-05,0.006114832471605427,0.22266895626863692,38.86655218656816,0.7773310437313632,126.58057415198188,15.762810281446773,dynamic_burn_in,synthetic,-0.23811110120365658,0.004590506942895786,0.23811110120365658,0.03690201858830016,False,2.129785170951249e-12,False,0.03690201858830016,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B03-C059,B03,Digital IC,leakage_ua,96.0,96.0,7,12.554079369197893,13.01225812373416,0.45817875453626655,0.03649640416169685,0.005065333856652166,0.00026272634361790514,0.20766212486470784,50.0,0.00916357509072533,0.00010130667713304332,5.254526872358103e-06,0.004153242497294157,0.2602451624746832,36.987741876265844,0.7397548375253169,126.16788086199172,15.688483922876125,dynamic_burn_in,synthetic,0.9272455742193518,-0.026130845271224584,0.9272455742193518,0.07091261682830585,False,2.4300240743279554e-05,False,0.07091261682830585,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B03-C060,B03,Digital IC,leakage_ua,96.0,96.0,7,11.981940174808289,12.726543293460965,0.7446031186526767,0.062143785379448396,0.0032607908879497926,-0.0009395936349215214,0.29764709788373206,50.0,0.014892062373053534,6.521581775899586e-05,-1.8791872698430428e-05,0.005952941957674641,0.2545308658692193,37.27345670653904,0.7454691341307808,126.25918465197194,13.491787613128807,dynamic_burn_in,synthetic,0.7500272127379078,-0.12029942064407621,0.7500272127379078,0.060088187065649584,False,4.222833444659915e-06,False,0.060088187065649584,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C001,B05,Digital IC,leakage_ua,96.0,96.0,7,10.782512015566724,11.540755195483657,0.7582431799169331,0.07032157059711658,0.004932654483130926,-0.0012415972630961446,0.2879051823140959,50.0,0.015164863598338662,9.865308966261851e-05,-2.483194526192289e-05,0.005758103646281918,0.23081510390967314,38.459244804516345,0.7691848960903269,126.5932306313909,12.892480295853138,dynamic_burn_in,synthetic,-0.3436034355249935,-0.02902409670930351,0.3436034355249935,0.040839974289578175,False,3.160881453314564e-10,False,0.040839974289578175,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C002,B05,Digital IC,leakage_ua,96.0,96.0,7,11.894945566657439,13.739867819054123,1.8449222523966835,0.15510136150333972,0.012921693941298976,-0.00031110117282521593,0.6317055555246068,50.0,0.03689844504793367,0.0002584338788259795,-6.222023456504319e-06,0.012634111110492136,0.27479735638108244,36.260132180945874,0.7252026436189175,126.6689539268046,14.180966643954157,dynamic_burn_in,synthetic,0.8289398029436879,0.36444996727637524,0.8289398029436879,0.06470277975461505,False,0.005220125693558388,False,0.06470277975461505,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C003,B05,Digital IC,leakage_ua,96.0,96.0,7,10.40501297618136,10.78381548171127,0.3788025055299098,0.036405769641714596,0.0035376179861009442,0.0002957111070007379,0.15163340520194132,50.0,0.0075760501105981955,7.075235972201889e-05,5.914222140014758e-06,0.0030326681040388267,0.2156763096342254,39.21618451828873,0.7843236903657745,127.14763794378543,15.81359727050785,dynamic_burn_in,synthetic,-0.7471955634584954,-0.09773206626796202,0.7471955634584954,0.0599284613924115,False,5.211412485172657e-10,False,0.0599284613924115,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C004,B05,Digital IC,leakage_ua,96.0,96.0,7,10.495162721674449,10.88855643223202,0.39339371055757155,0.03748333598917346,0.0010923241456777938,-0.0036683586430096993,0.6070491230548841,50.0,0.007867874211151432,2.1846482913555875e-05,-7.336717286019399e-05,0.012140982461097682,0.2177711286446404,39.11144356776798,0.7822288713553596,126.83282999046624,15.493739807395665,dynamic_burn_in,synthetic,-0.6913488132704632,-0.21816703345875818,0.6913488132704632,0.05685846848843935,False,0.00010229985472581486,False,0.05685846848843935,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C005,B05,Digital IC,leakage_ua,96.0,96.0,7,9.607894297066277,10.24825925279763,0.6403649557313535,0.06664987518928948,-2.6295897020220643e-05,-0.0030633275936196667,0.5488387435385093,50.0,0.012807299114627071,-5.259179404044129e-07,-6.126655187239333e-05,0.010976774870770185,0.20496518505595263,39.75174074720237,0.7950348149440474,126.87368996796323,16.287578863216215,dynamic_burn_in,synthetic,-1.0327483943148417,-0.27326101272383874,1.0327483943148417,0.07818609072341413,False,0.0005527786369235996,False,0.07818609072341413,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C006,B05,Digital IC,leakage_ua,96.0,96.0,7,10.692862088101192,11.246634807058062,0.5537727189568695,0.05178900788153781,0.00647748433158129,-0.00018984047154124486,0.3086572038234366,50.0,0.01107545437913739,0.00012954968663162579,-3.7968094308248973e-06,0.006173144076468732,0.22493269614116124,38.75336519294194,0.7750673038588388,126.62537895703836,15.623930250561191,dynamic_burn_in,synthetic,-0.5004252685897717,0.047061455479911724,0.5004252685897717,0.047445089090052905,False,7.433680672296903e-12,False,0.047445089090052905,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C007,B05,Digital IC,leakage_ua,96.0,96.0,7,10.555817559599832,43.181554997896626,32.625737438296795,3.0907826185974385,0.335800458068679,-0.000732476475504713,11.323144668118399,50.0,0.652514748765936,0.00671600916137358,-1.464952951009426e-05,0.22646289336236797,0.8636310999579325,6.818445002103374,0.13636890004206748,127.35271398514034,14.570127200281654,dynamic_burn_in,synthetic,16.526931283986027,16.266789686725687,16.526931283986027,0.9999977997366148,True,0.6224593312018541,True,0.9999977997366148,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'Current value has used at least 80% of the safety limit']",False,True,True,True,gradual_drift,True,False,0.0,120.0,True,True,True,True
B05-C008,B05,Digital IC,leakage_ua,96.0,96.0,7,12.350509427161496,13.285599133257987,0.9350897060964911,0.0757126425927033,0.00616316856136192,-0.0008340307392419858,0.2894290210311058,50.0,0.01870179412192982,0.0001232633712272384,-1.6680614784839715e-05,0.005788580420622116,0.2657119826651597,36.71440086674201,0.7342880173348402,126.95159529411892,14.801630425507277,dynamic_burn_in,synthetic,0.5867286172730305,0.03158085807760975,0.5867286172730305,0.05150139701366647,False,8.939696304799152e-06,False,0.05150139701366647,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C009,B05,Digital IC,leakage_ua,96.0,96.0,7,9.769899100805322,10.377335940050846,0.6074368392455245,0.062174320632999595,-0.1232560818461068,-0.0004795279148512052,14.238006006139933,50.0,0.01214873678491049,-0.002465121636922136,-9.590558297024105e-06,0.28476012012279867,0.20754671880101694,39.62266405994915,0.7924532811989831,126.7952983891583,13.24640368302098,dynamic_burn_in,synthetic,-0.9639260905999156,-6.342541923822381,6.342541923822381,0.9449318824927799,True,0.7310585786300049,True,0.9449318824927799,True,['Drift is unusually slower than comparable components'],False,True,True,True,intermittent,True,False,12.0,12.0,True,True,True,False
B05-C010,B05,Digital IC,leakage_ua,96.0,96.0,7,11.806273721806884,61.11158708822524,49.30531336641836,4.176196023250633,0.582712489192593,2.105393523853405e-05,22.08178412490533,50.0,0.9861062673283673,0.01165424978385186,4.21078704770681e-07,0.4416356824981066,1.2222317417645048,-11.111587088225242,-0.22223174176450486,126.80927646158028,16.510491083943965,dynamic_burn_in,synthetic,26.087031875336045,28.427635911355917,28.427635911355917,0.9999999999850697,True,0.9324533088603709,True,0.9999999999850697,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'Current value has used at least 80% of the safety limit', 'The rate of change is accelerating']",True,True,True,True,sudden_step,True,False,72.0,72.0,True,True,True,False
B05-C011,B05,Digital IC,leakage_ua,96.0,96.0,7,9.494000628410479,9.919143490660078,0.42514286224959896,0.04478015948064857,0.0042965044114776745,-0.000703014062885525,0.2650262559378148,50.0,0.008502857244991979,8.593008822955349e-05,-1.4060281257710499e-05,0.005300525118756296,0.19838286981320155,40.080856509339924,0.8016171301867985,127.09085646837491,16.553546624793665,dynamic_burn_in,synthetic,-1.208229384888806,-0.06035559222999071,1.208229384888806,0.09180681227577832,False,2.7535691114583473e-05,False,0.09180681227577832,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C012,B05,Digital IC,leakage_ua,96.0,96.0,7,10.126968800353815,10.313569005998279,0.18660020564446356,0.018426067002195578,0.0022357043375646098,-0.00015526928495366516,0.21079683874649463,50.0,0.003732004112889271,4.47140867512922e-05,-3.1053856990733033e-06,0.004215936774929893,0.20627138011996557,39.686430994001725,0.7937286198800345,126.93769513564133,14.430240158045232,dynamic_burn_in,synthetic,-0.997925935155317,-0.1618535738572463,0.997925935155317,0.07571290821461774,False,9.422445939071362e-07,False,0.07571290821461774,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C013,B05,Digital IC,leakage_ua,96.0,96.0,7,11.721499397158171,12.143613088138947,0.4221136909807761,0.03601191935249477,0.00421381453940384,-0.0005344857681625456,0.23759121995271706,50.0,0.008442273819615521,8.42762907880768e-05,-1.0689715363250913e-05,0.004751824399054342,0.24287226176277893,37.85638691186105,0.757127738237221,127.0226119038012,16.582692388631525,dynamic_burn_in,synthetic,-0.022166080196298402,-0.06442821199682415,0.06442821199682415,0.031202064824912376,False,3.5464107046484124e-11,False,0.031202064824912376,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C014,B05,Digital IC,leakage_ua,96.0,96.0,7,11.692242669383207,10.286901649208776,-1.405341020174431,-0.120194308304462,-0.003925074416684166,0.00011285929252541668,0.6177713969868174,50.0,-0.02810682040348862,-7.850148833368332e-05,2.2571858505083336e-06,0.012355427939736348,0.2057380329841755,39.71309835079123,0.7942619670158245,127.62155696984253,14.229063615827599,dynamic_burn_in,synthetic,-1.0121446834614387,-0.46528262392564584,1.0121446834614387,0.07671396515718366,False,0.013222821752305125,False,0.07671396515718366,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C015,B05,Digital IC,leakage_ua,96.0,96.0,7,12.597322527829544,13.173417527694228,0.5760949998646847,0.04573154323801718,0.014118022495434883,-0.00027615844719190637,0.7866000362287888,50.0,0.011521899997293694,0.00028236044990869765,-5.523168943838128e-06,0.015732000724575777,0.26346835055388457,36.82658247230577,0.7365316494461155,126.7188555891875,13.59531210562999,dynamic_burn_in,synthetic,0.5269145897082294,0.4233712256482681,0.5269145897082294,0.048656702684765074,False,7.484622751061123e-05,False,0.048656702684765074,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C016,B05,Digital IC,leakage_ua,96.0,96.0,7,11.271146447942145,12.226758349099073,0.955611901156928,0.08478391311572399,0.0032516770529237475,-0.001713446571369863,0.36567624674517685,50.0,0.01911223802313856,6.503354105847495e-05,-3.4268931427397265e-05,0.007313524934903537,0.24453516698198147,37.77324165090093,0.7554648330180186,126.91558060142702,15.38055372009397,dynamic_burn_in,synthetic,0.022166080196298402,-0.1118151536811876,0.1118151536811876,0.03266676489259789,False,3.966985914946724e-06,False,0.03266676489259789,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C017,B05,Digital IC,leakage_ua,96.0,96.0,7,11.563190508135268,11.742703709745761,0.17951320161049367,0.015524538965625221,0.0027652083189291044,-0.0002671003939447449,0.4652140949156726,50.0,0.0035902640322098734,5.5304166378582086e-05,-5.342007878894899e-06,0.009304281898313452,0.23485407419491522,38.25729629025424,0.7651459258050848,127.63142373581877,16.013560409314813,dynamic_burn_in,synthetic,-0.2359266560918553,-0.1357745834435652,0.2359266560918553,0.036824461330620326,False,2.312550272688699e-10,False,0.036824461330620326,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C018,B05,Digital IC,leakage_ua,96.0,96.0,7,10.563377856120656,10.56533004444892,0.0019521883282642705,0.00018480720417788797,0.0023322811624098463,4.201758319075728e-06,0.18767768699028628,50.0,3.904376656528541e-05,4.6645623248196926e-05,8.403516638151456e-08,0.0037535537398057255,0.2113066008889784,39.43466995555108,0.7886933991110215,127.23895255128664,15.304474533920711,dynamic_burn_in,synthetic,-0.86368965267431,-0.15709699755571904,0.86368965267431,0.06683779360400834,False,6.083590367132084e-07,False,0.06683779360400834,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C019,B05,Digital IC,leakage_ua,96.0,96.0,7,10.250450939970019,10.261754114041395,0.011303174071375821,0.0011027001775405678,0.0032678511912704418,0.0006972178190308508,0.24289587856713,50.0,0.00022606348142751643,6.535702382540884e-05,1.3944356380617016e-05,0.0048579175713426,0.2052350822808279,39.738245885958605,0.7947649177191721,126.86693477891902,13.587516087911345,dynamic_burn_in,synthetic,-1.0255530791973477,-0.11101854928587027,1.0255530791973477,0.07766907401005685,False,2.7535691114583473e-05,False,0.07766907401005685,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C020,B05,Digital IC,leakage_ua,96.0,96.0,7,10.534203286829287,11.08398546425675,0.5497821774274634,0.052190200099408134,0.004200935735669265,-0.00021756712494842305,0.2526220134174548,50.0,0.010995643548549268,8.401871471338531e-05,-4.351342498968461e-06,0.0050524402683490965,0.221679709285135,38.91601453574325,0.778320290714865,126.9637822059798,14.057574741816135,dynamic_burn_in,synthetic,-0.5871481517649911,-0.06506251544109316,0.5871481517649911,0.051521894711932165,False,6.983296728342916e-12,False,0.051521894711932165,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C021,B05,Digital IC,leakage_ua,96.0,96.0,7,11.634403047182518,11.568441698765676,-0.06596134841684176,-0.005669508624494103,0.0008426905371727082,-0.00021752446440520082,0.264301887598938,50.0,-0.0013192269683368351,1.6853810743454166e-05,-4.350489288104017e-06,0.005286037751978761,0.23136883397531352,38.431558301234325,0.7686311660246865,127.00229325517476,13.331802614460912,dynamic_burn_in,synthetic,-0.3288412892518911,-0.23046192209464803,0.3288412892518911,0.040265614002847054,False,1.2626096518246154e-08,False,0.040265614002847054,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C022,B05,Digital IC,leakage_ua,96.0,96.0,7,12.329542804552968,24.935516949670774,12.605974145117806,1.0224202425788862,0.12027380105327698,0.0014357295734203294,4.2385479212971315,50.0,0.2521194829023561,0.0024054760210655396,2.8714591468406587e-05,0.08477095842594264,0.4987103389934155,25.064483050329226,0.5012896610065846,126.70257624732905,13.590768898626589,dynamic_burn_in,synthetic,6.798339708919756,5.651727628621398,6.798339708919756,0.9643718090410218,True,0.1403362494900832,False,0.9643718090410218,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'The rate of change is accelerating']",False,True,False,True,accelerating_drift,True,False,0.0,168.0,True,True,True,True
B05-C023,B05,Digital IC,leakage_ua,96.0,96.0,7,11.517250581906485,13.015336982521207,1.4980864006147225,0.13007326618109752,0.008901626117417285,-0.0005196265251276126,0.41410596025479285,50.0,0.02996172801229445,0.0001780325223483457,-1.0392530502552254e-05,0.008282119205095856,0.26030673965042417,36.984663017478795,0.7396932603495759,126.7611702671859,15.37621302492346,dynamic_burn_in,synthetic,0.44262774037209773,0.166454647257827,0.44262774037209773,0.04490025699006884,False,0.00035697063503765773,False,0.04490025699006884,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C024,B05,Digital IC,leakage_ua,96.0,96.0,7,9.651749815516084,45.94605197177519,36.29430215625911,3.7603857176149185,0.3792508909291431,0.0009741703425445204,12.783681593168652,50.0,0.7258860431251821,0.007585017818582862,1.948340685089041e-05,0.25567363186337305,0.9189210394355039,4.053948028224809,0.08107896056449619,127.04881150596111,17.90612976347424,dynamic_burn_in,synthetic,18.000931387366624,18.40679894429219,18.40679894429219,0.999999664216517,True,0.8175744761936433,True,0.999999664216517,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'Current value has used at least 80% of the safety limit', 'The rate of change is accelerating']",False,True,True,True,gradual_drift,True,False,0.0,120.0,True,True,True,True
B05-C025,B05,Digital IC,leakage_ua,96.0,96.0,7,11.27080078786978,11.96796335821826,0.6971625703484801,0.061855637719974835,0.0049953203200600255,-0.000263868867184681,0.2611712191871744,50.0,0.0139432514069696,9.990640640120051e-05,-5.27737734369362e-06,0.005223424383743488,0.2393592671643652,38.032036641781744,0.7606407328356348,126.68922022883447,13.756592917576835,dynamic_burn_in,synthetic,-0.11582063019518005,-0.025937695439330204,0.11582063019518005,0.03279357374092975,False,7.991959892315218e-11,False,0.03279357374092975,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C026,B05,Digital IC,leakage_ua,96.0,96.0,7,11.41026297614007,12.25513339748877,0.8448704213487002,0.07404478083593721,0.0037520574642907734,-0.001084946714332783,0.29927968446904923,50.0,0.016897408426974004,7.504114928581547e-05,-2.169893428665566e-05,0.005985593689380985,0.2451026679497754,37.74486660251123,0.7548973320502246,127.15876727591784,14.460735236768505,dynamic_burn_in,synthetic,0.0372953513277339,-0.08717054965459077,0.08717054965459077,0.0318969096695662,False,4.363462233903898e-09,False,0.0318969096695662,False,[],False,False,False,False,tester_fault,False,True,144.0,,True,False,False,False
B05-C027,B05,Digital IC,leakage_ua,96.0,96.0,7,11.389515380077887,12.135124357022592,0.7456089769447054,0.06546450415694567,0.006230872544363072,-0.0016799599990694892,0.4090832176542027,50.0,0.014912179538894108,0.00012461745088726144,-3.359919998138979e-05,0.008181664353084053,0.24270248714045184,37.86487564297741,0.7572975128595482,127.60072758098018,15.466063105402341,dynamic_burn_in,synthetic,-0.02669218048192192,0.034915396788924295,0.034915396788924295,0.030322174438725657,False,9.329492795784028e-08,False,0.030322174438725657,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C028,B05,Digital IC,leakage_ua,96.0,96.0,7,9.963597618348565,10.93772976731346,0.9741321489648946,0.09776911777036958,0.010404069931333644,-0.0003809858696169521,0.5466710254637888,50.0,0.019482642979297894,0.0002080813986266729,-7.6197173923390415e-06,0.010933420509275775,0.2187545953462692,39.062270232686544,0.7812454046537308,126.51332898671971,15.597169830824365,dynamic_burn_in,synthetic,-0.6651301189913662,0.2404526136550756,0.6651301189913662,0.055468702457705694,False,2.5612822107586683e-06,False,0.055468702457705694,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
