component_id,batch_id,component_family,profile_id,leakage_0h_ua,leakage_24h_ua,upper_limit_ua,change_0h_to_24h_ua,percent_change,slope_ua_per_hour,fraction_of_limit,batch_median_24h_ua,batch_mad_24h_ua,robust_z_score,status
MLCC_C002531,MLCC_B021,MLCC_X7R,SIM_X7R_10N_50V,0.0273648736637,0.0231094054523,0.12,-0.0042554682114,-15.550841797033238,-0.000177311175475,0.19257837876916667,0.01532462872695,0.0032274087960499995,1.6269497398888626,NORMAL
MLCC_C002533,MLCC_B051,MLCC_X7R,SIM_X7R_1U_25V,0.0862540415249,0.0990847321562,0.7,0.012830690631300004,14.875466012332897,0.0005346121096375002,0.14154961736600002,0.0796597773879,0.017875505502400007,0.7329656769403935,NORMAL
MLCC_C002535,MLCC_B003,MLCC_X7R,SIM_X7R_1U_25V,0.0727888585257,0.0611904198976,0.7,-0.011598438628099998,-15.934359822396265,-0.00048326827617083324,0.087414885568,0.0877505684663,0.018693522448400002,-0.9583437396049185,NORMAL
MLCC_C002536,MLCC_B051,MLCC_X7R,SIM_X7R_1U_25V,0.0888792998792,0.300273665512,0.7,0.2113943656328,237.8443191160551,0.008808098568033334,0.4289623793028572,0.0796597773879,0.017875505502400007,8.32446766440964,CHECK / MONITOR
MLCC_C002537,MLCC_B016,MLCC_X7R,SIM_X7R_4U7_16V,0.123551754261,0.0968289863334,1.3,-0.026722767927600005,-21.62880493881845,-0.0011134486636500001,0.07448383564107691,0.1543373469585,0.03555580086850001,-1.0909440455325161,NORMAL
MLCC_C002541,MLCC_B057,MLCC_X7R,SIM_X7R_4U7_16V,0.267986859616,0.234884082345,1.3,-0.033102777271,-12.352388217255566,-0.0013792823862916667,0.18068006334230768,0.1381823265635,0.028477038541000005,2.290453558951123,NORMAL
MLCC_C002542,MLCC_B014,MLCC_X7R,SIM_X7R_10N_50V,0.0118358186812,0.0525003621345,0.12,0.040664543453300006,343.57186899028386,0.0016943559772208336,0.43750301778750006,0.0119703345413,0.0024391195746399997,11.207939084187071,CHECK / MONITOR
MLCC_C002544,MLCC_B021,MLCC_X7R,SIM_X7R_10N_50V,0.0150886775476,0.0135804362517,0.12,-0.0015082412958999994,-9.995848152642772,-6.284338732916665e-05,0.11317030209750001,0.01532462872695,0.0032274087960499995,-0.36452085834183207,NORMAL
MLCC_C002545,MLCC_B014,MLCC_X7R,SIM_X7R_10N_50V,0.015385971174,0.0178386910326,0.12,0.002452719858599999,15.941274235224945,0.00010219666077499997,0.148655758605,0.0119703345413,0.0024391195746399997,1.6228013150876615,NORMAL
MLCC_C002546,MLCC_B037,MLCC_X7R,SIM_X7R_100N_50V,0.0426692747991,0.0359873327549,0.25,-0.006681942044200001,-15.659844409497534,-0.0002784142518416667,0.1439493310196,0.02889430048785,0.00613676792475,0.7796042351267708,NORMAL
MLCC_C002548,MLCC_B033,MLCC_X7R,SIM_X7R_100N_50V,0.0189756908437,0.0187900454303,0.25,-0.0001856454133999999,-0.9783328308262088,-7.73522555833333e-06,0.0751601817212,0.028120141500099997,0.006534348991999998,-0.9630874945284986,NORMAL
MLCC_C002549,MLCC_B037,MLCC_X7R,SIM_X7R_100N_50V,0.0270188090286,0.0278803391698,0.25,0.0008615301412000023,3.188631076551353,3.589708921666676e-05,0.1115213566792,0.02889430048785,0.00613676792475,-0.11144578341743086,NORMAL
MLCC_C002550,MLCC_B047,MLCC_X7R,SIM_X7R_4U7_16V,0.159055337883,0.150278431027,1.3,-0.008776906855999994,-5.5181466858133525,-0.00036570445233333307,0.1155987930976923,0.1625326438115,0.03405384129850002,-0.24271759684007593,NORMAL
MLCC_C002552,MLCC_B012,MLCC_X7R,SIM_X7R_4U7_16V,0.232611497655,0.219104711457,1.3,-0.013506786197999998,-5.806585802578305,-0.00056278275825,0.16854208573615384,0.14186568714449999,0.027679009978000005,1.8822104526205914,NORMAL
MLCC_C002553,MLCC_B016,MLCC_X7R,SIM_X7R_4U7_16V,0.201024207371,0.209174091106,1.3,0.008149883735000002,4.054180260966777,0.0003395784889583334,0.16090314700461536,0.1543373469585,0.03555580086850001,1.040262995742476,NORMAL
MLCC_C002555,MLCC_B042,MLCC_X7R,SIM_X7R_4U7_16V,0.130630329081,0.170230205804,1.3,0.039599876723,30.314458366284363,0.0016499948634583334,0.13094631215692307,0.1529382194205,0.03819008107450001,0.30540508130679433,NORMAL
MLCC_C002556,MLCC_B042,MLCC_X7R,SIM_X7R_4U7_16V,0.275125548179,0.232302534105,1.3,-0.042823014073999965,-15.564899136934676,-0.001784292253083332,0.17869425700384617,0.1529382194205,0.03819008107450001,1.4017050697082367,NORMAL
MLCC_C002557,MLCC_B014,MLCC_X7R,SIM_X7R_10N_50V,0.0144429796544,0.0159198594643,0.12,0.0014768798098999999,10.225589492193697,6.153665874583333e-05,0.13266549553583334,0.0119703345413,0.0024391195746399997,1.0921787468975086,NORMAL
MLCC_C002558,MLCC_B022,MLCC_X7R,SIM_X7R_1U_25V,0.134938869744,0.131337444289,0.7,-0.0036014254550000013,-2.66893109586027,-0.0001500593939583334,0.18762492041285714,0.0832975546897,0.0182432132111,1.776162190277557,NORMAL
MLCC_C002559,MLCC_B049,MLCC_X7R,SIM_X7R_100N_50V,0.036317442404,0.0334926206448,0.25,-0.0028248217591999997,-7.778140673498732,-0.00011770090663333332,0.1339704825792,0.03567628648925,0.0073420761408,-0.20060846330599905,NORMAL
MLCC_C002563,MLCC_B044,MLCC_X7R,SIM_X7R_10N_50V,0.0248120364865,0.0230372235755,0.12,-0.0017748129109999983,-7.153032005114363,-7.395053795833326e-05,0.19197686312916667,0.01481562523765,0.0036197331119499996,1.5320102083140617,NORMAL
MLCC_C002564,MLCC_B005,MLCC_X7R,SIM_X7R_1U_25V,0.0746376726432,0.0633401454346,0.7,-0.0112975272086,-15.136494492006754,-0.00047073030035833335,0.09048592204942857,0.0715273741292,0.01567584689875,-0.3522798985073051,NORMAL
MLCC_C002565,MLCC_B057,MLCC_X7R,SIM_X7R_4U7_16V,0.158256397854,0.159204047038,1.3,0.0009476491840000045,0.5988062390212253,3.948538266666685e-05,0.1224646515676923,0.1381823265635,0.028477038541000005,0.49791520419638213,NORMAL
MLCC_C002567,MLCC_B039,MLCC_X7R,SIM_X7R_10N_50V,0.0116831906083,0.0138670289346,0.12,0.0021838383262999996,18.692139840195296,9.099326359583331e-05,0.11555857445500001,0.01393305374625,0.0027950336965499997,-0.015933165855171842,NORMAL
MLCC_C002568,MLCC_B010,MLCC_X7R,SIM_X7R_1U_25V,0.0783947301638,0.0691282777051,0.7,-0.009266452458700003,-11.820249191927104,-0.0003861021857791668,0.09875468243585714,0.0792056053378,0.017758313373500003,-0.38275918130824677,NORMAL
MLCC_C002569,MLCC_B044,MLCC_X7R,SIM_X7R_10N_50V,0.0134576007208,0.0120280704613,0.12,-0.0014295302594999997,-10.622474905876238,-5.956376081249999e-05,0.10023392051083334,0.01481562523765,0.0036197331119499996,-0.519432134496563,NORMAL
MLCC_C002571,MLCC_B051,MLCC_X7R,SIM_X7R_1U_25V,0.151614921895,0.386602742248,0.7,0.234987820353,154.98990298312418,0.009791159181375,0.5522896317828572,0.0796597773879,0.017875505502400007,11.58193986571964,CHECK / MONITOR
MLCC_C002572,MLCC_B058,MLCC_X7R,SIM_X7R_4U7_16V,0.137001725107,0.229176482093,1.3,0.092174756986,67.27999732412887,0.0038406148744166667,0.17628960161,0.136145818325,0.027786951637999997,2.258224778629674,NORMAL
MLCC_C002573,MLCC_B013,MLCC_X7R,SIM_X7R_1U_25V,0.0740372993253,0.0647049087412,0.7,-0.0093323905841,-12.604985148223713,-0.00038884960767083333,0.092435583916,0.08384061526360001,0.019869374149700005,-0.6495943934677825,NORMAL
MLCC_C002574,MLCC_B049,MLCC_X7R,SIM_X7R_100N_50V,0.0332035310924,0.0321931327076,0.25,-0.0010103983848,-3.0430449761148193,-4.20999327e-05,0.1287725308304,0.03567628648925,0.0073420761408,-0.3199894935258648,NORMAL
MLCC_C002575,MLCC_B010,MLCC_X7R,SIM_X7R_1U_25V,0.0707082315718,0.266657822046,0.7,0.19594959047420002,277.1241567189032,0.008164566269758334,0.38093974578000006,0.0792056053378,0.017758313373500003,7.119849588776653,CHECK / MONITOR
MLCC_C002576,MLCC_B009,MLCC_X7R,SIM_X7R_10N_50V,0.0125759105477,0.0113051257482,0.12,-0.0012707847995000014,-10.10491283855716,-5.2949366645833395e-05,0.094209381235,0.0145794822827,0.0031970611589,-0.6908073923991302,NORMAL
MLCC_C002577,MLCC_B011,MLCC_X7R,SIM_X7R_10N_50V,0.0114589101031,0.0112641297068,0.12,-0.00019478039630000006,-1.6998160780343825,-8.115849845833335e-06,0.09386774755666667,0.0133592254764,0.002688526763,-0.5256195013726929,NORMAL
MLCC_C002580,MLCC_B042,MLCC_X7R,SIM_X7R_4U7_16V,0.107274270594,0.101055474868,1.3,-0.006218795726000009,-5.797099054195606,-0.0002591164885833337,0.0777349806676923,0.1529382194205,0.03819008107450001,-0.9163350853430837,NORMAL
MLCC_C002581,MLCC_B009,MLCC_X7R,SIM_X7R_10N_50V,0.0170948882128,0.0165923976335,0.12,-0.0005024905792999981,-2.93942009473775,-2.0937107470833254e-05,0.13826998027916668,0.0145794822827,0.0031970611589,0.4246748299872195,NORMAL
MLCC_C002582,MLCC_B058,MLCC_X7R,SIM_X7R_4U7_16V,0.111606121331,0.0913526420412,1.3,-0.020253479289799994,-18.14728354346487,-0.0008438949704083331,0.07027126310861538,0.136145818325,0.027786951637999997,-1.0873088130367408,NORMAL
MLCC_C002586,MLCC_B046,MLCC_X7R,SIM_X7R_10N_50V,0.0225671521033,0.019623192523,0.12,-0.002943959580300002,-13.045330517666454,-0.00012266498251250007,0.16352660435833333,0.0167051187157,0.0036520525787499996,0.5389409765008162,NORMAL
MLCC_C002588,MLCC_B058,MLCC_X7R,SIM_X7R_4U7_16V,0.142827249235,0.130613658058,1.3,-0.012213591177000022,-8.551303229893097,-0.0005088996323750009,0.10047204465999998,0.136145818325,0.027786951637999997,-0.13428756593035496,NORMAL
MLCC_C002590,MLCC_B050,MLCC_X7R,SIM_X7R_100N_50V,0.036794955969,0.0318523815345,0.25,-0.004942574434500004,-13.432749963511725,-0.00020594060143750014,0.127409526138,0.03255326024755,0.007558185648200001,-0.06254711301842815,NORMAL
MLCC_C002591,MLCC_B016,MLCC_X7R,SIM_X7R_4U7_16V,0.0959169604776,0.0959407502863,1.3,2.378980870000602e-05,0.02480250477240861,9.912420291669176e-07,0.07380057714330769,0.1543373469585,0.03555580086850001,-1.107794044664436,NORMAL
MLCC_C002592,MLCC_B033,MLCC_X7R,SIM_X7R_100N_50V,0.0500405048469,0.0384266328686,0.25,-0.011613871978300001,-23.208942463376204,-0.0004839113324291667,0.1537065314744,0.028120141500099997,0.006534348991999998,1.0638746777321277,NORMAL
MLCC_C002593,MLCC_B043,MLCC_X7R,SIM_X7R_100N_50V,0.0366647567131,0.0644517649368,0.25,0.02778700822369999,75.78669740299118,0.0011577920093208329,0.2578070597472,0.0275877434985,0.006377271211299999,3.8989689533785232,CHECK / MONITOR
MLCC_C002596,MLCC_B016,MLCC_X7R,SIM_X7R_4U7_16V,0.135491787222,0.121887231481,1.3,-0.013604555741000002,-10.04087112579692,-0.0005668564892083334,0.09375940883153847,0.1543373469585,0.03555580086850001,-0.6155845840886304,NORMAL
MLCC_C002598,MLCC_B028,MLCC_X7R,SIM_X7R_4U7_16V,0.168764737458,0.152198867146,1.3,-0.01656587031199999,-9.815954779133108,-0.000690244596333333,0.11707605165076923,0.1605751114265,0.028656336919999997,-0.19715627935872423,NORMAL
MLCC_C002600,MLCC_B013,MLCC_X7R,SIM_X7R_1U_25V,0.0858756742868,0.0780673630081,0.7,-0.007808311278700006,-9.092576382716363,-0.00032534630327916693,0.11152480429728572,0.08384061526360001,0.019869374149700005,-0.1959829543193516,NORMAL
MLCC_C002601,MLCC_B016,MLCC_X7R,SIM_X7R_4U7_16V,0.15303096492,0.418779134867,1.3,0.265748169947,173.65646886296847,0.011072840414458334,0.32213779605153847,0.1543373469585,0.03555580086850001,5.016508743649289,CHECK / MONITOR
MLCC_C002603,MLCC_B047,MLCC_X7R,SIM_X7R_4U7_16V,0.181112128883,0.192075191051,1.3,0.010963062167999998,6.053190493433067,0.00045679425699999995,0.14775014696230768,0.1625326438115,0.03405384129850002,0.5851453860484293,NORMAL
MLCC_C002604,MLCC_B037,MLCC_X7R,SIM_X7R_100N_50V,0.0387735818282,0.0374668679351,0.25,-0.0013067138931000047,-3.370113957719615,-5.44464122125002e-05,0.1498674717404,0.02889430048785,0.00613676792475,0.9422218363269259,NORMAL
MLCC_C002605,MLCC_B009,MLCC_X7R,SIM_X7R_10N_50V,0.011887289377,0.0108513518637,0.12,-0.0010359375132999987,-8.714665559537666,-4.316406305416661e-05,0.0904279321975,0.0145794822827,0.0031970611589,-0.7865423408042329,NORMAL
MLCC_C002606,MLCC_B057,MLCC_X7R,SIM_X7R_4U7_16V,0.113242519229,0.10323495462,1.3,-0.010007564609,-8.837285391684564,-0.0004169818587083333,0.07941150355384614,0.1381823265635,0.028477038541000005,-0.8277546958386419,NORMAL
MLCC_C002607,MLCC_B027,MLCC_X7R,SIM_X7R_100N_50V,0.0656085294592,0.0572430460233,0.25,-0.008365483435899997,-12.750603473138721,-0.0003485618098291665,0.2289721840932,0.0300561955209,0.006041451358300002,3.0352856584164862,NORMAL
MLCC_C002609,MLCC_B028,MLCC_X7R,SIM_X7R_4U7_16V,0.265384563745,0.351372577122,1.3,0.08598801337699996,32.401286707701374,0.003582833890708332,0.2702865977861538,0.1605751114265,0.028656336919999997,4.490905134556701,CHECK / MONITOR
MLCC_C002610,MLCC_B037,MLCC_X7R,SIM_X7R_100N_50V,0.0230899750432,0.0221781258493,0.25,-0.000911849193900003,-3.949112947042975,-3.7993716412500125e-05,0.0887125033972,0.02889430048785,0.00613676792475,-0.7381833318858189,NORMAL
MLCC_C002611,MLCC_B009,MLCC_X7R,SIM_X7R_10N_50V,0.0121743764691,0.0114441026801,0.12,-0.0007302737890000008,-5.998449208906276,-3.04280745416667e-05,0.09536752233416668,0.0145794822827,0.0031970611589,-0.6614867332351363,NORMAL
MLCC_C002612,MLCC_B051,MLCC_X7R,SIM_X7R_1U_25V,0.165559719335,0.341527910453,0.7,0.17596819111800002,106.28683826283802,0.007332007963250001,0.4878970149328572,0.0796597773879,0.017875505502400007,9.88112228371361,CHECK / MONITOR
MLCC_C002613,MLCC_B010,MLCC_X7R,SIM_X7R_1U_25V,0.04748701026,0.0452267726328,0.7,-0.0022602376271999985,-4.759696630351726,-9.417656779999994e-05,0.06460967518971429,0.0792056053378,0.017758313373500003,-1.2905911827033731,NORMAL
MLCC_C002616,MLCC_B044,MLCC_X7R,SIM_X7R_10N_50V,0.012744022043,0.0112195001095,0.12,-0.0015245219335000004,-11.962643570107332,-6.352174722916669e-05,0.09349583424583334,0.01481562523765,0.0036197331119499996,-0.6701008952647557,NORMAL
MLCC_C002619,MLCC_B025,MLCC_X7R,SIM_X7R_4U7_16V,0.0754604214796,0.065113368504,1.3,-0.010347052975599999,-13.711893960726455,-0.0004311272073166666,0.05008720654153846,0.135477059027,0.025132582055000005,-1.888397664589401,NORMAL
MLCC_C002620,MLCC_B039,MLCC_X7R,SIM_X7R_10N_50V,0.01612630343,0.0117948039031,0.12,-0.004331499526899998,-26.859841411901293,-0.0001804791469541666,0.09829003252583335,0.01393305374625,0.0027950336965499997,-0.5160043404789323,NORMAL
MLCC_C002621,MLCC_B010,MLCC_X7R,SIM_X7R_1U_25V,0.115337390918,0.101714659558,0.7,-0.013622731359999987,-11.811201251886452,-0.0005676138066666661,0.1453066565114286,0.0792056053378,0.017758313373500003,0.854943639759219,NORMAL
MLCC_C002625,MLCC_B049,MLCC_X7R,SIM_X7R_100N_50V,0.0353191248556,0.0327384963574,0.25,-0.0025806284982000036,-7.306603741601014,-0.00010752618742500015,0.1309539854296,0.03567628648925,0.0073420761408,-0.26988816322966086,NORMAL
MLCC_C002627,MLCC_B044,MLCC_X7R,SIM_X7R_10N_50V,0.019788584971,0.0183940442018,0.12,-0.001394540769200002,-7.04719802473845,-5.810586538333341e-05,0.15328370168166666,0.01481562523765,0.0036197331119499996,0.6668015338895833,NORMAL
MLCC_C002628,MLCC_B033,MLCC_X7R,SIM_X7R_100N_50V,0.0297594119922,0.0287761794818,0.25,-0.0009832325103999971,-3.3039379630810726,-4.096802126666655e-05,0.1151047179272,0.028120141500099997,0.006534348991999998,0.06771869993451568,NORMAL
MLCC_C002629,MLCC_B003,MLCC_X7R,SIM_X7R_1U_25V,0.0854864376872,0.0877685957133,0.7,0.0022821580260999896,2.6696141374501328,9.508991775416624e-05,0.12538370816185715,0.0877505684663,0.018693522448400002,0.0006504594377576219,NORMAL
MLCC_C002630,MLCC_B042,MLCC_X7R,SIM_X7R_4U7_16V,0.168055501537,0.146858951051,1.3,-0.021196550486,-12.612827483861485,-0.0008831896035833333,0.11296842388538461,0.1529382194205,0.03819008107450001,-0.10736993480659801,NORMAL
MLCC_C002631,MLCC_B007,MLCC_X7R,SIM_X7R_100N_50V,0.0223727628089,0.0331085756556,0.25,0.0107358128467,47.98608441166344,0.00044732553527916663,0.1324343026224,0.03296356439775,0.007822666222449998,0.01250342154943571,NORMAL
MLCC_C002633,MLCC_B009,MLCC_X7R,SIM_X7R_10N_50V,0.0246754282706,0.021317366313,0.12,-0.0033580619575999983,-13.608930798583236,-0.00013991924823333326,0.17764471927500003,0.0145794822827,0.0031970611589,1.4215251296603375,NORMAL
MLCC_C002634,MLCC_B033,MLCC_X7R,SIM_X7R_100N_50V,0.0189966217875,0.0171185455797,0.25,-0.0018780762078000023,-9.88636942298761,-7.82531753250001e-05,0.0684741823188,0.028120141500099997,0.006534348991999998,-1.1356259755018914,NORMAL
MLCC_C002635,MLCC_B008,MLCC_X7R,SIM_X7R_1U_25V,0.0796190503865,0.071719615608,0.7,-0.007899434778499997,-9.921538551581879,-0.00032914311577083324,0.10245659372571429,0.08670857032165,0.017930260003350004,-0.5638540630458238,NORMAL
MLCC_C002638,MLCC_B013,MLCC_X7R,SIM_X7R_1U_25V,0.0747629930502,0.0654010708738,0.7,-0.0093619221764,-12.522134005675628,-0.00039008009068333335,0.09343010124828571,0.08384061526360001,0.019869374149700005,-0.6259619753100223,NORMAL
MLCC_C002640,MLCC_B024,MLCC_X7R,SIM_X7R_100N_50V,0.0688835041882,0.0557034771932,0.25,-0.013180026994999997,-19.13379284391543,-0.0005491677914583332,0.2228139087728,0.04202112230645,0.008759415129499997,1.0535804314185608,NORMAL
MLCC_C002641,MLCC_B009,MLCC_X7R,SIM_X7R_10N_50V,0.0140096642519,0.0128164214821,0.12,-0.0011932427698000004,-8.517283129309625,-4.971844874166668e-05,0.10680351235083334,0.0145794822827,0.0031970611589,-0.3719617645393614,NORMAL
MLCC_C002642,MLCC_B009,MLCC_X7R,SIM_X7R_10N_50V,0.0228647697352,0.0181586354277,0.12,-0.004706134307500002,-20.58246972089543,-0.00019608892947916675,0.1513219618975,0.0145794822827,0.0031970611589,0.7551118593968728,NORMAL
MLCC_C002644,MLCC_B016,MLCC_X7R,SIM_X7R_4U7_16V,0.176379904576,0.159274630796,1.3,-0.017105273780000013,-9.697972011675262,-0.0007127197408333339,0.12251894676615384,0.1543373469585,0.03555580086850001,0.09366117109020251,NORMAL
MLCC_C002645,MLCC_B028,MLCC_X7R,SIM_X7R_4U7_16V,0.220047805128,0.320096345239,1.3,0.10004854011099998,45.46672940127831,0.0041686891712916655,0.24622795787615384,0.1605751114265,0.028656336919999997,3.754739222494152,CHECK / MONITOR
MLCC_C002646,MLCC_B010,MLCC_X7R,SIM_X7R_1U_25V,0.0757842890195,0.0677635398153,0.7,-0.008020749204199998,-10.583656992726006,-0.0003341978835083332,0.09680505687900001,0.0792056053378,0.017758313373500003,-0.43459494337131177,NORMAL
MLCC_C002647,MLCC_B050,MLCC_X7R,SIM_X7R_100N_50V,0.0299320797473,0.0298771999373,0.25,-5.4879809999998364e-05,-0.18334780096578074,-2.286658749999932e-06,0.1195087997492,0.03255326024755,0.007558185648200001,-0.23881428206165994,NORMAL
MLCC_C002649,MLCC_B009,MLCC_X7R,SIM_X7R_10N_50V,0.0137698420734,0.0137225236485,0.12,-4.731842489999992e-05,-0.34363810890327967,-1.9716010374999965e-06,0.1143543637375,0.0145794822827,0.0031970611589,-0.1807968537476387,NORMAL
MLCC_C002650,MLCC_B025,MLCC_X7R,SIM_X7R_4U7_16V,0.288256731194,0.258663984146,1.3,-0.029592747048000023,-10.266107898130494,-0.001233031127000001,0.19897229549692308,0.135477059027,0.025132582055000005,3.306050321886256,NORMAL
MLCC_C002651,MLCC_B015,MLCC_X7R,SIM_X7R_10N_50V,0.0227430048018,0.0205057055815,0.12,-0.0022372992202999986,-9.837307074406135,-9.322080084583327e-05,0.17088087984583333,0.01512571521445,0.0027911240115500013,1.3001226343074712,NORMAL
MLCC_C002652,MLCC_B039,MLCC_X7R,SIM_X7R_10N_50V,0.00981176565489,0.0105356242732,0.12,0.0007238586183099995,7.377455228450569,3.0160775762916646e-05,0.08779686894333333,0.01393305374625,0.0027950336965499997,-0.8198706807723926,NORMAL
MLCC_C002654,MLCC_B009,MLCC_X7R,SIM_X7R_10N_50V,0.0143811165746,0.0155527481588,0.12,0.0011716315842000002,8.147014024414084,4.881798267500001e-05,0.12960623465666668,0.0145794822827,0.0031970611589,0.20533477490787783,NORMAL
MLCC_C002655,MLCC_B043,MLCC_X7R,SIM_X7R_100N_50V,0.0246474751645,0.0248731037533,0.25,0.00022562858880000036,0.915422725022056,9.401191200000015e-06,0.0994924150132,0.0275877434985,0.006377271211299999,-0.2871172398772967,NORMAL
MLCC_C002656,MLCC_B036,MLCC_X7R,SIM_X7R_4U7_16V,0.0889034443875,0.0813043859734,1.3,-0.007599058414099996,-8.547541061489445,-0.0003166274339208332,0.06254183536415385,0.1396737721935,0.027239059679999997,-1.4453564648696215,NORMAL
MLCC_C002657,MLCC_B042,MLCC_X7R,SIM_X7R_4U7_16V,0.214691443919,0.186211743904,1.3,-0.028479700014999998,-13.26540988086371,-0.0011866541672916665,0.14323980300307693,0.1529382194205,0.03819008107450001,0.5876654783827155,NORMAL
MLCC_C002658,MLCC_B015,MLCC_X7R,SIM_X7R_10N_50V,0.0296042985997,0.0276217969053,0.12,-0.0019825016944000004,-6.696668349440612,-8.260423726666668e-05,0.2301816408775,0.01512571521445,0.0027911240115500013,3.019789541990879,NORMAL
MLCC_C002660,MLCC_B047,MLCC_X7R,SIM_X7R_4U7_16V,0.121714313074,0.118234382021,1.3,-0.003479931052999999,-2.8590976402949964,-0.00014499712720833328,0.09094952463153846,0.1625326438115,0.03405384129850002,-0.8774099026240646,NORMAL
MLCC_C002661,MLCC_B033,MLCC_X7R,SIM_X7R_100N_50V,0.0148953466682,0.0138207611171,0.25,-0.0010745855511000001,-7.214236600441984,-4.4774397962500006e-05,0.0552830444684,0.028120141500099997,0.006534348991999998,-1.476035651010037,NORMAL
MLCC_C002662,MLCC_B009,MLCC_X7R,SIM_X7R_10N_50V,0.0229241817699,0.0257299313422,0.12,0.002805749572299999,12.239257219570712,0.00011690623217916662,0.21441609451833332,0.0145794822827,0.0031970611589,2.352466067061558,NORMAL
MLCC_C002664,MLCC_B014,MLCC_X7R,SIM_X7R_10N_50V,0.0133933004926,0.0135538410578,0.12,0.00016054056520000033,1.1986632069421679,6.6891902166666805e-06,0.11294867548166666,0.0119703345413,0.0024391195746399997,0.43789372053926107,NORMAL
MLCC_C002666,MLCC_B014,MLCC_X7R,SIM_X7R_10N_50V,0.00937114564547,0.00881490296264,0.12,-0.0005562426828299993,-5.935695632890802,-2.3176778451249973e-05,0.07345752468866668,0.0119703345413,0.0024391195746399997,-0.8725847727741273,NORMAL
MLCC_C002667,MLCC_B053,MLCC_X7R,SIM_X7R_1U_25V,0.110806798201,0.110213605234,0.7,-0.0005931929670000002,-0.5353398677976121,-2.471637362500001e-05,0.15744800747714288,0.08416531344455,0.018321952174200004,0.9589356333286672,NORMAL
MLCC_C002668,MLCC_B007,MLCC_X7R,SIM_X7R_100N_50V,0.0256754850486,0.0222538328293,0.25,-0.003421652219299999,-13.326533901203048,-0.00014256884247083328,0.0890153313172,0.03296356439775,0.007822666222449998,-0.9234337420901889,NORMAL
MLCC_C002669,MLCC_B041,MLCC_X7R,SIM_X7R_10N_50V,0.0108669702322,0.00857114037296,0.12,-0.0022958298592400013,-21.12667845944043,-9.565957746833339e-05,0.07142616977466666,0.01312808202765,0.0029139359432499993,-1.0548128737038276,NORMAL
MLCC_C002671,MLCC_B036,MLCC_X7R,SIM_X7R_4U7_16V,0.216137795032,0.190802309069,1.3,-0.025335485963000004,-11.721913772299283,-0.0010556452484583336,0.14677100697615383,0.1396737721935,0.027239059679999997,1.2660568509949666,NORMAL
MLCC_C002672,MLCC_B050,MLCC_X7R,SIM_X7R_100N_50V,0.0428630710457,0.0346907814972,0.25,-0.008172289548500002,-19.066038314862745,-0.0003405120645208334,0.1387631259888,0.03255326024755,0.007558185648200001,0.19075452099172532,NORMAL
MLCC_C002674,MLCC_B021,MLCC_X7R,SIM_X7R_10N_50V,0.0116185172142,0.0176292349868,0.12,0.0060107177726,51.73394902108317,0.00025044657385833334,0.14691029155666668,0.01532462872695,0.0032274087960499995,0.48164240122643054,NORMAL
MLCC_C002675,MLCC_B057,MLCC_X7R,SIM_X7R_4U7_16V,0.18298666945,0.140674391995,1.3,-0.04231227745499999,-23.123147485102223,-0.0017630115606249996,0.10821107076538462,0.1381823265635,0.028477038541000005,0.05902643742700554,NORMAL
MLCC_C002676,MLCC_B010,MLCC_X7R,SIM_X7R_1U_25V,0.0898033437922,0.182320963626,0.7,0.09251761983380001,103.02246656636828,0.0038549008264083338,0.2604585194657143,0.0792056053378,0.017758313373500003,3.9165492635792454,CHECK / MONITOR
MLCC_C002677,MLCC_B014,MLCC_X7R,SIM_X7R_10N_50V,0.0106232460444,0.00961861742134,0.12,-0.00100462862306,-9.456889343060878,-4.185952596083333e-05,0.08015514517783334,0.0119703345413,0.0024391195746399997,-0.6503302314102986,NORMAL
MLCC_C002679,MLCC_B013,MLCC_X7R,SIM_X7R_1U_25V,0.111833703642,0.101326527216,0.7,-0.010507176426000006,-9.395357646059354,-0.00043779901775000025,0.14475218173714285,0.08384061526360001,0.019869374149700005,0.5935892858543742,NORMAL
MLCC_C002682,MLCC_B049,MLCC_X7R,SIM_X7R_100N_50V,0.0375265642888,0.0328548545669,0.25,-0.004671709721900001,-12.449073903880663,-0.00019465457174583337,0.1314194182676,0.03567628648925,0.0073420761408,-0.2591985965726742,NORMAL
MLCC_C002686,MLCC_B049,MLCC_X7R,SIM_X7R_100N_50V,0.0427934906862,0.0443799312526,0.25,0.0015864405663999978,3.707200653560125,6.610169026666658e-05,0.1775197250104,0.03567628648925,0.0073420761408,0.7995842429713493,NORMAL
MLCC_C002688,MLCC_B003,MLCC_X7R,SIM_X7R_1U_25V,0.0603652762099,0.0631536516489,0.7,0.002788375438999992,4.619171175999181,0.00011618230995833299,0.09021950235557143,0.0877505684663,0.018693522448400002,-0.8875063776306276,NORMAL
MLCC_C002689,MLCC_B015,MLCC_X7R,SIM_X7R_10N_50V,0.0284003615231,0.0252665472508,0.12,-0.0031338142723000006,-11.034416832162682,-0.00013057559467916668,0.21055456042333334,0.01512571521445,0.0027911240115500013,2.4506224661510494,NORMAL
MLCC_C002691,MLCC_B010,MLCC_X7R,SIM_X7R_1U_25V,0.0676838766306,0.06628678563,0.7,-0.0013970910006000092,-2.064141521067045,-5.821212502500039e-05,0.09469540804285714,0.0792056053378,0.017758313373500003,-0.49068533197044817,NORMAL
