component_id,batch_id,component_family,measurement_name,as_of_hour,last_observed_hour,n_observations,initial_value,current_value,delta,percent_change,slope,acceleration,variability,upper_limit,delta_fraction_of_limit,slope_fraction_per_hour,acceleration_fraction_per_hour2,variability_fraction_of_limit,limit_fraction,distance_to_upper_limit,distance_fraction_to_upper_limit,temperature_c,humidity_pct,test_condition,data_source,current_batch_robust_z,slope_batch_robust_z,initial_fraction_of_limit,measurement_temperature_c,voltage_stress_ratio,measurement_voltage_v,prior_storage_humidity_pct,initial_capacitance_fraction,current_capacitance_fraction,capacitance_change_fraction,initial_dissipation_factor_pct,current_dissipation_factor_pct,dissipation_factor_change_pct
SYN_healthy_stable_000,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1006094341595088,0.1018811294327824,0.0012716952732735876,0.012639920738023523,5.298730305306557e-05,0.0,0.0006358476366367938,0.7,0.0018167075332479823,7.56961472186651e-05,0.0,0.0009083537666239912,0.14554447061826056,0.5981188705672176,0.8544555293817394,,,,,-0.07412580387437409,-0.13978334177921475,0.1437277630850126,,,,,,,,,,
SYN_healthy_stable_001,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1004884590133435,0.0981826537537493,-0.0023058052595942014,-0.022945970932721955,-9.607521914975897e-05,0.0,0.0011529026297971007,0.7,-0.003294007513706002,-0.00013725031307108425,0.0,0.001647003756853001,0.14026093393392758,0.6018173462462506,0.8597390660660723,,,,,-0.3552166052809145,-0.3146843635221586,0.14355494144763356,,,,,,,,,,
SYN_healthy_stable_002,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1028919254657885,0.1022729247892849,-0.0006190006765035977,-0.006016027727165189,-2.579169485431715e-05,0.0,0.00030950033825179885,0.7,-0.0008842866807194254,-3.6845278363310216e-05,0.0,0.0004421433403597127,0.146104178270407,0.5977270752107151,0.8538958217295931,,,,,-0.044348652338408664,-0.23221789220992917,0.14698846495112644,,,,,,,,,,
SYN_healthy_stable_003,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0990842695873368,0.1016878051876133,0.0026035356002764992,0.026275973079476957,0.00010848065001152023,0.0,0.0013017678001382496,0.7,0.0037193365718235704,0.00015497235715931462,0.0,0.0018596682859117852,0.14526829312516187,0.5983121948123866,0.8547317068748381,,,,,-0.08881879410112073,-0.07467077733620218,0.1415489565533383,,,,,,,,,,
SYN_healthy_stable_004,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0989941682001279,0.1014603666479447,0.0024661984478168003,0.024912562958568443,0.00010275826865903219,0.0,0.0012330992239084002,0.7,0.0035231406397382863,0.0001467975266557603,0.0,0.0017615703198691432,0.14494338092563527,0.5985396333520553,0.8550566190743647,,,,,-0.1061045320467862,-0.08138507634686232,0.141420240285897,,,,,,,,,,
SYN_healthy_stable_005,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0986671261197778,0.0961198604823907,-0.0025472656373871083,-0.02581676124117402,-0.00010613606822446342,0.0,0.0012736328186935542,0.7,-0.003638950910553012,-0.00015162295460637633,0.0,0.001819475455276506,0.1373140864034153,0.6038801395176092,0.8626859135965846,,,,,-0.5119926027734256,-0.326489160306511,0.1409530373139683,,,,,,,,,,
SYN_healthy_stable_006,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0993847495478884,0.1028131159226361,0.0034283663747477072,0.03449589992774248,0.00014284859894782057,0.0,0.0017141831873738536,0.7,0.004897666249639582,0.0002040694270683151,0.0,0.002448833124819791,0.14687587988948014,0.5971868840773639,0.8531241201105199,,,,,-0.003293154948713022,-0.034345487683654315,0.14197821363984056,,,,,,,,,,
SYN_healthy_stable_007,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1011413120271603,0.0969612675303006,-0.0041800444968597,-0.041328754918041784,-0.0001741685207024881,0.0,0.00209002224842985,0.7,-0.0059714921383710005,-0.00024881217243212587,0.0,0.0029857460691855003,0.138516096471858,0.6030387324696993,0.8614839035281419,,,,,-0.44804415429587957,-0.4063143589831728,0.144487588610229,,,,,,,,,,
SYN_healthy_stable_008,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1009727628080644,0.0972254109108164,-0.003747351897247994,-0.03711250235245325,-0.00015613966238533424,0.0,0.001873675948623997,0.7,-0.00535335985321142,-0.0002230566605504775,0.0,0.00267667992660571,0.13889344415830915,0.6027745890891836,0.8611065558416908,,,,,-0.42796878245111136,-0.3851603781305046,0.14424680401152057,,,,,,,,,,
SYN_healthy_stable_009,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0988497783393788,0.1025049446994232,0.0036551663600443984,0.03697698084355025,0.00015229859833518268,0.0,0.0018275831800221992,0.7,0.005221666228634856,0.00021756942619311813,0.0,0.002610833114317428,0.1464356352848903,0.5974950553005768,0.8535643647151098,,,,,-0.02671472199981633,-0.023257425279404265,0.14121396905625544,,,,,,,,,,
SYN_healthy_stable_010,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0983480995481027,0.099811272587974,0.0014631730398712989,0.014877491752198541,6.096554332797021e-05,0.0,0.0007315865199356494,0.7,0.0020902471998161414,8.709363332567173e-05,0.0,0.0010451235999080707,0.1425875322685343,0.600188727412026,0.8574124677314657,,,,,-0.23143864564926217,-0.13042215323114467,0.14049728506871814,,,,,,,,,,
SYN_healthy_stable_011,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1002093633242646,0.0981428984800481,-0.0020664648442164923,-0.020621474637351783,-8.610270184235384e-05,0.0,0.0010332324221082462,0.7,-0.0029520926345949893,-0.0001230038597747912,0.0,0.0014760463172974947,0.14020414068578302,0.6018571015199519,0.859795859314217,,,,,-0.35823807756155013,-0.3029832099347997,0.143156233320378,,,,,,,,,,
SYN_healthy_stable_012,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0980575373476136,0.10349764490101,0.005440107553396398,0.05547872912728,0.00022667114805818267,0.0,0.002720053776698199,0.7,0.007771582219137711,0.00032381592579740383,0.0,0.0038857911095688557,0.1478537784300143,0.59650235509899,0.8521462215699858,,,,,0.04873227817984094,0.06400686318125423,0.1400821962108766,,,,,,,,,,
SYN_healthy_stable_013,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1016845226321814,0.1028997758447976,0.001215253212616202,0.011951211267540486,5.06355505256745e-05,0.0,0.000607626606308101,0.7,0.0017360760180231457,7.233650075096357e-05,0.0,0.0008680380090115729,0.1469996797782823,0.5971002241552024,0.8530003202217177,,,,,0.003293154948713022,-0.1425427471203345,0.14526360376025915,,,,,,,,,,
SYN_healthy_stable_014,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0983001185652975,0.1017586783923978,0.003458559827100305,0.035183679100070454,0.00014410665946251212,0.0,0.0017292799135501524,0.7,0.0049407997530004355,0.00020586665637501732,0.0,0.0024703998765002178,0.1453695405605683,0.5982413216076021,0.8546304594394316,,,,,-0.08343230310861231,-0.03286935494296037,0.14042874080756787,,,,,,,,,,
SYN_healthy_stable_015,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1006632936186429,0.1026677694453406,0.002004475826697702,0.019912678739596415,8.351982611240367e-05,0.0,0.001002237913348851,0.7,0.0028635368952824314,0.00011931403730343382,0.0,0.0014317684476412157,0.1466682420647723,0.5973322305546593,0.8533317579352276,,,,,-0.014339748553808832,-0.10395831077509668,0.14380470516948987,,,,,,,,,,
SYN_healthy_stable_016,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0988498653175675,0.0972059087433711,-0.0016439565741964007,-0.01663084283337145,-6.84981905915167e-05,0.0,0.0008219782870982004,0.7,-0.002348509391709144,-9.7854557987881e-05,0.0,0.001174254695854572,0.13886558391910156,0.6027940912566289,0.8611344160808985,,,,,-0.4294509822415397,-0.2823271324744505,0.14121409331081072,,,,,,,,,,
SYN_healthy_stable_017,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0979860085753808,0.0999675577131419,0.001981549137761107,0.020222776359307443,8.25645474067128e-05,0.0,0.0009907745688805536,0.7,0.002830784482515868,0.00011794935343816116,0.0,0.001415392241257934,0.14281079673305988,0.600032442286858,0.8571892032669401,,,,,-0.21956069513834953,-0.10507917750407415,0.13998001225054402,,,,,,,,,,
SYN_healthy_stable_018,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0978975512929522,0.0974975383704254,-0.0004000129225268101,-0.0040860360370996085,-1.666720510528491e-05,0.0,0.00020000646126340504,0.7,-0.0005714470321811573,-2.3810293007549875e-05,0.0,0.0002857235160905786,0.13928219767203628,0.6025024616295745,0.8607178023279637,,,,,-0.4072866062400152,-0.22151176328895675,0.13985364470421743,,,,,,,,,,
SYN_healthy_stable_019,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0988664724610744,0.0977412956710761,-0.0011251767899982945,-0.011380772085716903,-4.688236624992894e-05,0.0,0.0005625883949991473,0.7,-0.001607395414283278,-6.697480892846992e-05,0.0,0.000803697707141639,0.1396304223872516,0.6022587043289238,0.8603695776127483,,,,,-0.38876061311883947,-0.25696442085995413,0.14123781780153485,,,,,,,,,,
SYN_sudden_spike_fault_000,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0946133096083548,0.1031204896127221,0.008507180004367301,0.08991525652767227,0.00035446583351530304,0.0,0.004253590002183651,0.7,0.012153114291953288,0.0005063797621647187,0.0,0.006076557145976644,0.1473149851610316,0.5968795103872778,0.8526850148389684,,,,,0.020067798150794056,0.2139534810799882,0.1351618708690783,,,,,,,,,,
SYN_sudden_spike_fault_001,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0970326359489564,0.1005819232573978,0.0035492873084413956,0.036578283932309975,0.00014788697118505757,0.0,0.0017746436542206978,0.7,0.005070410440630566,0.0002112671016929394,0.0,0.002535205220315283,0.14368846179628258,0.5994180767426022,0.8563115382037174,,,,,-0.17286780915549443,-0.028433763937191794,0.13861805135565203,,,,,,,,,,
SYN_sudden_spike_fault_002,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0990981277554154,0.0964435720800928,-0.0026545556753226063,-0.026787142557065546,-0.00011060648647177526,0.0,0.0013272778376613031,0.7,-0.0037922223933180093,-0.00015800926638825038,0.0,0.0018961111966590046,0.13777653154298972,0.6035564279199072,0.8622234684570103,,,,,-0.48738993931979885,-0.3317344809110373,0.14156875393630772,,,,,,,,,,
SYN_sudden_spike_fault_003,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0924700674015756,0.098750225989395,0.006280158587819398,0.06791558354279291,0.0002616732744924746,0.0,0.003140079293909699,0.7,0.008971655125456285,0.00037381896356067807,0.0,0.004485827562728142,0.14107175141342143,0.601249774010605,0.8589282485865786,,,,,-0.3120800948860536,0.10507625866755552,0.13210009628796515,,,,,,,,,,
SYN_sudden_spike_fault_004,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1002007341269566,0.1026606160600392,0.0024598819330826083,0.024549540025983065,0.0001024950805451081,0.0,0.0012299409665413041,0.7,0.003514117047260869,0.00014642154363586873,0.0,0.0017570585236304345,0.14665802294291316,0.5973393839399608,0.8533419770570869,,,,,-0.014883418698387241,-0.08169388549188193,0.1431439058956523,,,,,,,,,,
SYN_sudden_spike_fault_005,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0951657247383978,0.0985490931254875,0.0033833683870897052,0.03555238397427527,0.00014097368279540322,0.0,0.0016916841935448528,0.7,0.00483338341012815,0.0002013909754220046,0.0,0.0024166917050640756,0.14078441875069644,0.6014509068745124,0.8592155812493035,,,,,-0.32736655417669047,-0.03654540182635174,0.1359510353405683,,,,,,,,,,
SYN_sudden_spike_fault_006,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1010275612165997,0.1016851153672991,0.000657554150699402,0.0065086610305244135,2.7398089612474506e-05,0.0,0.000328777075349701,0.7,0.0009393630724277173,3.9140128017820724e-05,0.0,0.00046968153621385864,0.145264450524713,0.5983148846327009,0.8547355494752871,,,,,-0.0890232252812542,-0.16980818981088747,0.14432508745228528,,,,,,,,,,
SYN_sudden_spike_fault_007,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1001184840645301,0.0992577299733232,-0.0008607540912068945,-0.008597354417113491,-3.5864753800288425e-05,0.0,0.00043037704560344725,0.7,-0.001229648701724135,-5.123536257184061e-05,0.0,0.0006148243508620675,0.14179675710474743,0.6007422700266768,0.8582032428952526,,,,,-0.2735088796234763,-0.24403701532479277,0.14302640580647158,,,,,,,,,,
SYN_sudden_spike_fault_008,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1007047515177276,0.1006343695496671,-7.038196806050112e-05,-0.0006988942130313622,-2.9325820025220364e-06,0.0,3.519098403025056e-05,0.7,-0.00010054566865785874,-4.189402860745767e-06,0.0,5.027283432892937e-05,0.14376338507095301,0.5993656304503329,0.856236614929047,,,,,-0.16888179664543398,-0.20539638043867278,0.14386393073961087,,,,,,,,,,
SYN_sudden_spike_fault_009,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0997896286589656,0.0987304221007217,-0.0010592065582439025,-0.010614395228022908,-4.4133606593496515e-05,0.0,0.0005296032791219513,0.7,-0.001513152226062718,-6.304800941928074e-05,0.0,0.000756576113031359,0.14104346014388813,0.6012695778992783,0.8589565398561119,,,,,-0.313585226032299,-0.2537391911688742,0.14255661236995085,,,,,,,,,,
SYN_sudden_spike_fault_010,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1008253344430152,0.0995062370822977,-0.0013190973607175027,-0.01308299514208936,-5.496239002989652e-05,0.0,0.0006595486803587514,0.7,-0.001884424801025004,-7.851770004270933e-05,0.0,0.000942212400512502,0.14215176726042528,0.6004937629177023,0.8578482327395748,,,,,-0.2546218925296139,-0.26644503606718045,0.1440361920614503,,,,,,,,,,
SYN_sudden_spike_fault_011,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0958019433994569,0.0963108731406129,0.0005089297411560029,0.005312311244396823,2.120540588149954e-05,0.0,0.00025446487057800143,0.7,0.0007270424873657184,3.0293436973570775e-05,0.0,0.0003635212436828592,0.137586961629447,0.603689126859387,0.8624130383705529,,,,,-0.4974752973108385,-0.17707431342044694,0.1368599191420813,,,,,,,,,,
SYN_sudden_spike_fault_012,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1031731170460759,0.0986826269657195,-0.004490490080356402,-0.043523838466089974,-0.00018710375334818398,0.0,0.002245245040178201,0.7,-0.006414985829080575,-0.00026729107621169143,0.0,0.0032074929145402874,0.1409751813795993,0.6013173730342805,0.8590248186204007,,,,,-0.3172177422273528,-0.42149178502415,0.14739016720867987,,,,,,,,,,
SYN_sudden_spike_fault_013,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1009887903835469,0.0961219198171164,-0.004866870566430495,-0.04819218596387313,-0.00020278627360127122,0.0,0.0024334352832152475,0.7,-0.006952672237757851,-0.0002896946765732446,0.0,0.0034763361188789254,0.1373170283101663,0.6038780801828836,0.8626829716898338,,,,,-0.5118360896316213,-0.4398927135421662,0.14426970054792415,,,,,,,,,,
SYN_sudden_spike_fault_014,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.1001176413783897,0.1047242424470602,0.004606601068670502,0.04601188167487965,0.00019194171119460307,0.0,0.002303300534335251,0.7,0.006580858669529288,0.0002742024445637187,0.0,0.003290429334764644,0.14960606063865745,0.5952757575529397,0.8503939393613424,,,,,0.14195589708239506,0.023257425279404265,0.14302520196912816,,,,,,,,,,
SYN_sudden_spike_fault_015,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0974803604548514,0.1000187512755697,0.0025383908207183004,0.02604002292229901,0.00010576628419659527,0.0,0.0012691954103591502,0.7,0.0036262726010261436,0.0001510946917094218,0.0,0.0018131363005130718,0.142883930393671,0.5999812487244303,0.857116069606329,,,,,-0.21566989234863232,-0.0778556513568398,0.13925765779264485,,,,,,,,,,
SYN_sudden_spike_fault_016,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0949860517399111,0.0967829281607351,0.0017968764208239896,0.01891726614497211,7.486985086766623e-05,0.0,0.0008984382104119948,0.7,0.0025669663154628424,0.00010695692981095177,0.0,0.0012834831577314212,0.13826132594390728,0.6032170718392649,0.8617386740560927,,,,,-0.46159826703418744,-0.11410767284141951,0.13569435962844445,,,,,,,,,,
SYN_sudden_spike_fault_017,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0973830842597477,0.0971846822250319,-0.00019840203471579998,-0.0020373357059282155,-8.266751446491666e-06,0.0,9.920101735789999e-05,0.7,-0.00028343147816542853,-1.1809644923559523e-05,0.0,0.00014171573908271427,0.13883526032147417,0.602815317774968,0.8611647396785258,,,,,-0.4310642358002581,-0.2116551748835356,0.1391186917996396,,,,,,,,,,
SYN_sudden_spike_fault_018,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0964717980801669,0.1074178979768466,0.010946099896679704,0.11346424669708785,0.0004560874956949865,0.0,0.005473049948339852,0.7,0.015637285566685293,0.0006515535652785522,0.0,0.007818642783342647,0.15345413996692372,0.5925821020231533,0.8465458600330762,,,,,0.34667856049565404,0.3331902435054808,0.13781685440023844,,,,,,,,,,
SYN_sudden_spike_fault_019,SYNTH_TEST_BATCH_1,MLCC_X7R,leakage_ua,24.0,24.0,2,0.0965446796556009,0.0983959778422665,0.0018512981866656009,0.019175558852850785,7.713742444440004e-05,0.0,0.0009256490933328004,0.7,0.002644711695236573,0.0001101963206348572,0.0,0.0013223558476182864,0.1405656826318093,0.6016040221577335,0.8594343173681906,,,,,-0.33900359100031274,-0.11144703803136037,0.1379209709365727,,,,,,,,,,
