component_id,batch_id,component_family,measurement_name,as_of_hour,last_observed_hour,n_observations,initial_value,current_value,delta,percent_change,slope,acceleration,variability,upper_limit,delta_fraction_of_limit,slope_fraction_per_hour,acceleration_fraction_per_hour2,variability_fraction_of_limit,limit_fraction,distance_to_upper_limit,distance_fraction_to_upper_limit,temperature_c,humidity_pct,test_condition,data_source,current_batch_robust_z,slope_batch_robust_z,robust_deviation_score,robust_anomaly_score,is_robust_anomaly,model_anomaly_score,is_model_anomaly,anomaly_score,is_anomaly,reason_codes,flag_fixed_limit,flag_robust_mad,flag_isolation_forest,flag_combined,scenario,is_defect,is_tester_fault,defect_onset_hour,first_exceedance_hour,is_true_anomaly,is_detectable_by_as_of,is_future_limit_failure,is_early_future_failure
B05-C005,B05,Digital IC,leakage_ua,24.0,24.0,4,11.787365039996342,12.20334824827672,0.4159832082803785,0.035290602002133936,0.022630398002538646,0.004322445058442796,0.28124288106721285,50.0,0.00831966416560757,0.00045260796005077293,8.644890116885592e-05,0.005624857621344257,0.2440669649655344,37.79665175172328,0.7559330350344656,126.97093594081359,16.91850634644038,dynamic_burn_in,synthetic,0.38361033268343403,-0.02128363596165995,0.38361033268343403,0.04243623705161926,False,1.015630439496253e-06,False,0.04243623705161926,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C006,B05,Digital IC,leakage_ua,24.0,24.0,4,11.25445583606929,11.292530355005542,0.03807451893625213,0.0033830617393537142,-0.008090035620630784,-0.0021390070811036746,0.3413868388350584,50.0,0.0007614903787250426,-0.00016180071241261566,-4.278014162207349e-05,0.006827736776701168,0.22585060710011085,38.70746964499446,0.7741493928998893,126.71106986862623,16.00119676119252,dynamic_burn_in,synthetic,-0.2541219526213193,-0.6365572033222461,0.6365572033222461,0.053990587310890986,False,6.475947982049256e-07,False,0.053990587310890986,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C007,B05,Digital IC,leakage_ua,24.0,24.0,4,10.394785501325677,10.957099162132916,0.5623136608072397,0.05409574451878071,0.02488513242121608,0.001876648992366503,0.2394776928959718,50.0,0.011246273216144792,0.0004977026484243217,3.753297984733006e-05,0.004789553857919435,0.21914198324265832,39.04290083786708,0.7808580167573416,126.90107064475032,15.115502493643545,dynamic_burn_in,synthetic,-0.4889826232048631,0.023874531603529408,0.4889826232048631,0.04693061932923158,False,2.7750831652298786e-08,False,0.04693061932923158,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C008,B05,Digital IC,leakage_ua,24.0,24.0,4,10.933419865108462,11.126891525815843,0.19347166070738098,0.01769543867283484,0.00583736814939586,-0.0011538078441488873,0.08285118315028202,50.0,0.0038694332141476196,0.0001167473629879172,-2.3076156882977747e-05,0.0016570236630056403,0.22253783051631687,38.87310847418416,0.7774621694836832,127.10873060447115,14.435986689595545,dynamic_burn_in,synthetic,-0.37009818656965765,-0.3576170195094537,0.37009818656965765,0.0418905476701586,False,1.3816325891706272e-09,False,0.0418905476701586,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C009,B05,Digital IC,leakage_ua,24.0,24.0,4,9.262073122577469,9.936062391519862,0.6739892689423925,0.07276872683065509,0.025831817709112522,-0.0017567388421937512,0.2428767953365219,50.0,0.01347978537884785,0.0005166363541822505,-3.513477684387503e-05,0.004857535906730438,0.19872124783039724,40.06393760848014,0.8012787521696028,126.89425023055531,16.248221182444652,dynamic_burn_in,synthetic,-1.2038874553493744,0.04283489008663776,1.2038874553493744,0.0914454305399652,False,0.00014336118090126066,False,0.0914454305399652,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C010,B05,Digital IC,leakage_ua,24.0,24.0,4,11.603427649477336,12.340038327947969,0.7366106784706332,0.06348216240257361,0.0346104463093476,0.000865045113270926,0.3355737408450393,50.0,0.014732213569412664,0.0006922089261869519,1.730090226541852e-05,0.006711474816900787,0.24680076655895938,37.659961672052034,0.7531992334410407,126.64651503161137,17.957674677626215,dynamic_burn_in,synthetic,0.47931736427693916,0.21865461326029315,0.47931736427693916,0.046500198488277036,False,2.9023119852110915e-06,False,0.046500198488277036,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C011,B05,Digital IC,leakage_ua,24.0,24.0,4,11.769878688607745,12.021872026865035,0.2519933382572894,0.02141002001160792,0.011090439574647856,-0.003190228953538395,0.2648729680680423,50.0,0.005039866765145788,0.00022180879149295713,-6.38045790707679e-05,0.005297459361360846,0.2404374405373007,37.97812797313497,0.7595625594626993,126.49623584585807,14.594364284535501,dynamic_burn_in,synthetic,0.25654514625665803,-0.2524076974321405,0.25654514625665803,0.037562791489291265,False,3.2241866333029355e-08,False,0.037562791489291265,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C012,B05,Digital IC,leakage_ua,24.0,24.0,4,9.376230433457694,9.910172343893086,0.5339419104353915,0.05694632978836555,0.02351197299328432,0.0006968037753304531,0.21192100943689654,50.0,0.01067883820870783,0.0004702394598656864,1.3936075506609063e-05,0.004238420188737931,0.1982034468778617,40.08982765610691,0.8017965531221383,126.83841109696077,13.426112361845606,dynamic_burn_in,synthetic,-1.2220150298751384,-0.003627316519512533,1.2220150298751384,0.09296272245450282,False,4.3183884131957624e-05,False,0.09296272245450282,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C013,B05,Digital IC,leakage_ua,24.0,24.0,4,12.772376953739089,13.310768374470145,0.5383914207310561,0.04215279761011462,0.019704743574736283,-0.0036200285448690674,0.25102574532320915,50.0,0.01076782841462112,0.00039409487149472567,-7.240057089738134e-05,0.005020514906464183,0.2662153674894029,36.68923162552986,0.7337846325105971,127.03785074968654,16.081751496638283,dynamic_burn_in,synthetic,1.1589986656172309,-0.07987909261239652,1.1589986656172309,0.0877836971508503,False,4.3183884131957624e-05,False,0.0877836971508503,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C014,B05,Digital IC,leakage_ua,24.0,24.0,4,12.083245447419145,12.549019608125862,0.46577416070671696,0.03854710745830305,0.023210383181853627,0.00021305159512911376,0.26055485646735926,50.0,0.00931548321413434,0.00046420766363707255,4.261031902582275e-06,0.005211097129347185,0.2509803921625172,37.45098039187414,0.7490196078374828,126.6992222680158,14.994252270427872,dynamic_burn_in,synthetic,0.6256409163045682,-0.009667603627264097,0.6256409163045682,0.053435738300593304,False,9.213599985661776e-08,False,0.053435738300593304,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C015,B05,Digital IC,leakage_ua,24.0,24.0,4,10.154509952862613,9.982620091640564,-0.17188986122204852,-0.016927440321587533,-0.0022247777650448745,0.0025283830690170307,0.14473538937660474,50.0,-0.0034377972244409704,-4.449555530089749e-05,5.0567661380340616e-05,0.002894707787532095,0.1996524018328113,40.01737990835944,0.8003475981671887,126.95298026100107,13.269882651875118,dynamic_burn_in,synthetic,-1.1712888989136048,-0.5190869173047231,1.1712888989136048,0.08877286993754059,False,0.0010067708200856378,False,0.08877286993754059,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C016,B05,Digital IC,leakage_ua,24.0,24.0,4,11.05780766196633,11.178884956545,0.12107729457867045,0.010949484588624157,-0.017286451866414695,-0.01007472803848608,0.6674313290832725,50.0,0.002421545891573409,-0.0003457290373282939,-0.0002014945607697216,0.01334862658166545,0.2235776991309,38.821115043455,0.7764223008691,127.32699447854621,14.592097011708521,dynamic_burn_in,synthetic,-0.3336936652655648,-0.8207444416888557,0.8207444416888557,0.06420859230720999,False,0.006059801491584105,False,0.06420859230720999,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C017,B05,Digital IC,leakage_ua,24.0,24.0,4,11.245246113138874,11.857129390442347,0.6118832773034732,0.05441261766503738,0.0253821051313554,-0.00166845279112324,0.2523920100679464,50.0,0.012237665546069466,0.000507642102627108,-3.33690558224648e-05,0.005047840201358928,0.23714258780884695,38.142870609557654,0.7628574121911531,127.18775695094297,14.24543619759174,dynamic_burn_in,synthetic,0.14119640443995493,0.03382797744348861,0.14119640443995493,0.03360805909707118,False,1.1282646368198455e-08,False,0.03360805909707118,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C018,B05,Digital IC,leakage_ua,24.0,24.0,4,10.45922191187312,18.741298395726865,8.282076483853745,0.7918444176475575,0.34665217246080005,0.001518523183371363,3.077031505962017,50.0,0.1656415296770749,0.006933043449216001,3.037046366742726e-05,0.06154063011924034,0.3748259679145373,31.258701604273135,0.6251740320854627,127.44166737366733,13.57101368023606,dynamic_burn_in,synthetic,4.96132221070487,6.468274275847319,6.468274275847319,0.9511201094000639,True,0.7407748991821541,True,0.9511201094000639,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'The rate of change is accelerating']",False,True,True,True,gradual_drift,True,False,0.0,120.0,True,True,True,True
B05-C019,B05,Digital IC,leakage_ua,24.0,24.0,4,11.136305771266642,12.054726791818998,0.9184210205523566,0.08247088751119085,0.026396577967646686,0.0018339861386636024,0.67900098747009,50.0,0.018368420411047134,0.0005279315593529337,3.667972277327205e-05,0.0135800197494018,0.24109453583637996,37.945273208181,0.75890546416362,127.39676676174464,16.899467831102402,dynamic_burn_in,synthetic,0.2795492445424211,0.05414599536705705,0.2795492445424211,0.03840333630573527,False,3.199176627183627e-05,False,0.03840333630573527,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C020,B05,Digital IC,leakage_ua,24.0,24.0,4,11.68826112206956,11.026125996510594,-0.6621351255589669,-0.05664958359877292,-0.030016805590272717,2.4437626056293883e-05,0.2883185925326368,50.0,-0.013242702511179339,-0.0006003361118054544,4.887525211258777e-07,0.005766371850652736,0.22052251993021188,38.97387400348941,0.7794774800697881,126.71324648694434,16.65977916110856,dynamic_burn_in,synthetic,-0.4406517316399973,-1.0757099231504468,1.0757099231504468,0.08133911147983736,False,0.014774031693273055,False,0.08133911147983736,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C021,B05,Digital IC,leakage_ua,24.0,24.0,4,10.661766122719094,11.908945044091157,1.247178921372063,0.11697676604577331,0.04650011843077739,-0.002106456504669094,0.44371141874667364,50.0,0.02494357842744126,0.0009300023686155479,-4.212913009338188e-05,0.008874228374933473,0.23817890088182314,38.091054955908845,0.7618210991181769,127.15722549670502,12.963240518062701,dynamic_burn_in,synthetic,0.17747645060520564,0.4567827943476371,0.4567827943476371,0.045511211035495824,False,6.772414961977011e-05,False,0.045511211035495824,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C022,B05,Digital IC,leakage_ua,24.0,24.0,4,10.60124279527381,11.653696368678098,1.0524535734042875,0.09927643331341178,0.036760237727977034,-0.0027842948151281396,0.38839920161452024,50.0,0.02104907146808575,0.0007352047545595407,-5.568589630256279e-05,0.007767984032290405,0.23307392737356195,38.3463036313219,0.7669260726264381,126.7005010217109,13.90592534617813,dynamic_burn_in,synthetic,-0.0012423935180252746,0.2617109662872803,0.2617109662872803,0.037749992108629775,False,3.917707417532788e-06,False,0.037749992108629775,False,[],False,False,False,False,accelerating_drift,True,False,0.0,168.0,True,True,True,True
B05-C023,B05,Digital IC,leakage_ua,24.0,24.0,4,9.611516188451695,10.012301892458092,0.4007857040063971,0.04169848920276949,0.01230121760452667,-0.0024324699893901306,0.1691063598818788,50.0,0.008015714080127943,0.0002460243520905334,-4.864939978780261e-05,0.003382127197637576,0.20024603784916184,39.98769810754191,0.7997539621508382,126.47000470073581,14.891360567580724,dynamic_burn_in,synthetic,-1.1505064320701621,-0.2281580489127423,1.1505064320701621,0.08710603477623045,False,3.716893710288947e-05,False,0.08710603477623045,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C024,B05,Digital IC,leakage_ua,24.0,24.0,4,12.21403580035526,20.401858136349432,8.187822335994172,0.6703617436389059,0.3366175312286998,0.0001785551550672615,2.994818334808135,50.0,0.16375644671988343,0.0067323506245739965,3.57110310134523e-06,0.059896366696162696,0.40803716272698864,29.598141863650568,0.5919628372730114,126.71325826508463,13.411484876652345,dynamic_burn_in,synthetic,6.124005295979968,6.267298938591615,6.267298938591615,0.940882926225643,True,0.6791786991753931,True,0.940882926225643,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'The rate of change is accelerating']",False,True,True,True,gradual_drift,True,False,0.0,144.0,True,True,True,True
B05-C025,B05,Digital IC,leakage_ua,24.0,24.0,4,10.360839518870332,11.067670448763092,0.7068309298927602,0.0682213954386032,0.023874194750496926,-0.003217616992674206,0.26886783257399066,50.0,0.014136618597855205,0.0004774838950099385,-6.435233985348411e-05,0.0053773566514798135,0.22135340897526185,38.932329551236904,0.7786465910247381,127.06631802533393,13.763895415543795,dynamic_burn_in,synthetic,-0.4115633280497178,0.003627316519512533,0.4115633280497178,0.04358675885798287,False,8.358390031511923e-09,False,0.04358675885798287,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C026,B05,Digital IC,leakage_ua,24.0,24.0,4,12.158615890875527,71.24663076182529,59.08801487094976,4.859764910847505,1.9728256084685374,-0.4096996554812555,25.584607100998152,50.0,1.1817602974189954,0.039456512169370746,-0.00819399310962511,0.511692142019963,1.4249326152365058,-21.246630761825287,-0.4249326152365057,127.401046781828,15.793574179208932,dynamic_burn_in,synthetic,41.72426444964076,39.037525849330684,41.72426444964076,1.0,True,0.9525741268224331,True,1.0,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'Current value has used at least 80% of the safety limit']",True,True,True,True,sudden_step,True,False,6.0,6.0,True,True,True,False
B05-C027,B05,Digital IC,leakage_ua,24.0,24.0,4,12.582352815974506,12.652496019585355,0.07014320361084891,0.005574728720195747,-0.49352881887795397,-0.5530116099889176,26.639576632993286,50.0,0.0014028640722169783,-0.00987057637755908,-0.011060232199778353,0.5327915326598657,0.2530499203917071,37.34750398041464,0.7469500796082928,126.62257466554439,18.503637904900845,dynamic_burn_in,synthetic,0.6980925543792168,-10.358999782539362,10.358999782539362,0.9989511376677518,True,0.9046505351008904,True,0.9989511376677518,True,['Drift is unusually slower than comparable components'],False,True,True,True,intermittent,True,False,6.0,6.0,True,True,True,False
B05-C028,B05,Digital IC,leakage_ua,24.0,24.0,4,11.147382493017306,11.682221313923662,0.5348388209063568,0.047978870487433135,0.018506512170532504,-0.0024725418466726716,0.2024235141975016,50.0,0.010696776418127137,0.00037013024341065007,-4.945083693345343e-05,0.004048470283950032,0.23364442627847326,38.31777868607634,0.7663555737215267,127.07592953495356,13.06664493359855,dynamic_burn_in,synthetic,0.018730071509328674,-0.10387745538394004,0.10387745538394004,0.032416864754756344,False,5.617298921261895e-10,False,0.032416864754756344,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C029,B05,Digital IC,leakage_ua,24.0,24.0,4,9.959725225516758,10.63370620506636,0.6739809795496026,0.06767063993119682,0.02986401668875601,0.0004116482085663978,0.27189545808362986,50.0,0.013479619590992052,0.0005972803337751202,8.232964171327955e-06,0.0054379091616725975,0.21267412410132722,39.36629379493364,0.7873258758986728,126.93275888407366,13.073347794271427,dynamic_burn_in,synthetic,-0.7154144171838087,0.12359239113446996,0.7154144171838087,0.05816284809266115,False,5.874850924786461e-08,False,0.05816284809266115,False,['The rate of change is accelerating'],False,False,False,False,accelerating_drift,True,False,0.0,168.0,True,True,True,True
B05-C030,B05,Digital IC,leakage_ua,24.0,24.0,4,11.287573859511845,11.213118266942915,-0.07445559256892942,-0.006596244108399518,-0.30984576201826736,-0.1475296182566496,9.306432866725777,50.0,-0.0014891118513785883,-0.006196915240365347,-0.0029505923651329917,0.18612865733451553,0.22426236533885832,38.786881733057086,0.7757376346611418,126.9405101614812,14.961642250198281,dynamic_burn_in,synthetic,-0.3097243433682953,-6.680167281538455,6.680167281538455,0.9600810776728327,True,0.7941296281990523,True,0.9600810776728327,True,['Drift is unusually slower than comparable components'],False,True,True,True,intermittent,True,False,6.0,,True,True,False,False
B05-C031,B05,Digital IC,leakage_ua,24.0,24.0,4,11.17244316422921,12.19530914427668,1.0228659800474702,0.09155257851947533,0.033083668877865645,-0.00775468104936712,0.45934413580682604,50.0,0.020457319600949403,0.0006616733775573129,-0.0001550936209873424,0.00918688271613652,0.2439061828855336,37.80469085572332,0.7560938171144664,126.67624162479436,17.054951969627865,dynamic_burn_in,synthetic,0.37798154980200005,0.1880760801459348,0.37798154980200005,0.04220809737401887,False,0.0013585199504289591,False,0.04220809737401887,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C032,B05,Digital IC,leakage_ua,24.0,24.0,4,10.308518400466939,11.591380135643501,1.2828617351765619,0.12444676192443453,0.05476098681770543,0.0017749822908996859,0.4940106656502967,50.0,0.025657234703531238,0.0010952197363541085,3.5499645817993715e-05,0.009880213313005934,0.23182760271287,38.408619864356496,0.7681723972871299,126.4871304081897,12.247155530884996,dynamic_burn_in,synthetic,-0.04487468708442428,0.6222327363721573,0.6222327363721573,0.053263613467755516,False,6.772414961977011e-05,False,0.053263613467755516,False,['The rate of change is accelerating'],False,False,False,False,accelerating_drift,True,False,0.0,144.0,True,True,True,True
B05-C033,B05,Digital IC,leakage_ua,24.0,24.0,4,11.085978566898184,11.543827051934109,0.45784848503592457,0.04129978082431282,0.024745656422806114,0.0037352411569576507,0.28282617450092196,50.0,0.009156969700718491,0.0004949131284561223,7.470482313915301e-05,0.005656523490018439,0.2308765410386822,38.45617294806589,0.7691234589613178,126.68541680649004,13.91045117379123,dynamic_burn_in,synthetic,-0.07817018662535154,0.021081084865259527,0.07817018662535154,0.03162015086815119,False,1.0235385967117812e-09,False,0.03162015086815119,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C034,B05,Digital IC,leakage_ua,24.0,24.0,4,10.906073324703483,11.532665653905557,0.6265923292020741,0.057453522505003886,0.02123526401686554,-0.0036662310727693416,0.2526550581361241,50.0,0.012531846584041481,0.0004247052803373108,-7.332462145538683e-05,0.005053101162722482,0.23065331307811113,38.46733434609445,0.7693466869218889,127.27831042807956,14.386168172844188,dynamic_burn_in,synthetic,-0.08598512298587944,-0.04922559390536831,0.08598512298587944,0.03186032459592633,False,3.398267807946847e-09,False,0.03186032459592633,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C035,B05,Digital IC,leakage_ua,24.0,24.0,4,9.656116108326001,10.378209864609751,0.7220937562837495,0.07478097282416923,0.031482712925997434,0.00012934153475446176,0.2849381566689046,50.0,0.01444187512567499,0.0006296542585199487,2.5868306950892354e-06,0.005698763133378092,0.20756419729219502,39.62179013539025,0.792435802707805,126.79986722029952,13.954377639191652,dynamic_burn_in,synthetic,-0.8943066702786691,0.15601188822156664,0.8943066702786691,0.06877290493598463,False,6.144174602214718e-06,False,0.06877290493598463,False,['The rate of change is accelerating'],False,False,False,False,tester_fault,False,True,168.0,,True,False,False,False
B05-C036,B05,Digital IC,leakage_ua,24.0,24.0,4,10.127406180691022,19.485234903505084,9.357828722814062,0.9240104085738913,0.38564104931849025,-0.0036114047961242255,3.426175084509443,50.0,0.18715657445628125,0.007712820986369805,-7.222809592248451e-05,0.06852350169018886,0.38970469807010166,30.514765096494916,0.6102953019298983,126.6501998085544,12.883590789017656,dynamic_burn_in,synthetic,5.48220825470114,7.24914949544452,7.24914949544452,0.9770035290158329,True,0.7941296281990523,True,0.9770035290158329,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components']",False,True,True,True,gradual_drift,True,False,0.0,120.0,True,True,True,True
B05-C037,B05,Digital IC,leakage_ua,24.0,24.0,4,11.279023828325974,11.657245175200135,0.3782213468741613,0.03353316320906263,0.015226268991470684,0.0003318599579719632,0.14224555355787472,50.0,0.007564426937483226,0.0003045253798294137,6.637199159439264e-06,0.0028449110711574943,0.2331449035040027,38.34275482479987,0.7668550964959974,127.06402784773164,14.937443825402962,dynamic_burn_in,synthetic,0.0012423935180252746,-0.16957467005702423,0.16957467005702423,0.03454204319615413,False,3.0828390121882907e-10,False,0.03454204319615413,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C038,B05,Digital IC,leakage_ua,24.0,24.0,4,11.37439392644309,11.718128204152505,0.3437342777094141,0.03022000819844156,0.007628271472290565,-0.005933163073771391,0.2791841188046448,50.0,0.006874685554188282,0.0001525654294458113,-0.00011866326147542782,0.005583682376092896,0.2343625640830501,38.28187179584749,0.7656374359169499,126.67933615661705,15.423897319487926,dynamic_burn_in,synthetic,0.0438711928388466,-0.3217485324369177,0.3217485324369177,0.03999241142086484,False,9.213599985661776e-08,False,0.03999241142086484,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C039,B05,Digital IC,leakage_ua,24.0,24.0,4,11.73114002133754,12.031016556503472,0.29987653516593227,0.025562437633554175,0.019263101175773307,0.002249493842295095,0.2703524114947408,50.0,0.0059975307033186456,0.00038526202351546614,4.49898768459019e-05,0.005407048229894816,0.24062033113006945,37.968983443496526,0.7593796688699306,127.13477241110535,14.616656209547338,dynamic_burn_in,synthetic,0.26294792097972913,-0.08872437447400075,0.26294792097972913,0.03779495010195222,False,2.3885362247890705e-08,False,0.03779495010195222,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C040,B05,Digital IC,leakage_ua,24.0,24.0,4,10.248447602210629,10.754670661140302,0.5062230589296739,0.04939509656276914,0.017772220018017867,-0.0011497675307707968,0.18763620286182103,50.0,0.010124461178593478,0.00035544440036035734,-2.2995350615415935e-05,0.0037527240572364207,0.21509341322280606,39.2453293388597,0.7849065867771939,127.10750499077449,14.809082494525564,dynamic_burn_in,synthetic,-0.6307180804269356,-0.11858397149970942,0.6307180804269356,0.05369312610789646,False,8.809678344943421e-10,False,0.05369312610789646,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B08-C001,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,45.887931980266664,59.19712233332589,13.309190353059229,0.2900368305719818,0.5614682907071393,0.013453570023763092,5.037119857436064,120.0,0.11090991960882692,0.004678902422559495,0.0001121130835313591,0.0419759988119672,0.49330935277771576,60.80287766667411,0.5066906472222842,124.79823588476117,15.684256850970595,dynamic_burn_in,synthetic,3.741942706801719,8.560325467196353,8.560325467196353,0.9936964916932651,True,0.4255574831883409,False,0.9936964916932651,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'The rate of change is accelerating']",False,True,False,True,gradual_drift,True,False,0.0,144.0,True,True,True,True
B08-C002,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,50.49126301320518,51.12887063383025,0.6376076206250758,0.012628078256991112,0.030865887866573766,-0.010401002024203946,0.9311273990178442,120.0,0.005313396838542299,0.00025721573222144806,-8.667501686836621e-05,0.007759394991815369,0.42607392194858545,68.87112936616975,0.5739260780514146,124.7631207261597,12.604113213745123,dynamic_burn_in,synthetic,1.291130947275624,0.11493698757566656,1.291130947275624,0.09895686769328485,False,2.370027988117268e-05,False,0.09895686769328485,False,[],False,False,False,False,intermittent,True,False,144.0,,True,False,False,False
B08-C003,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,47.51862943381369,49.279775572729996,1.7611461389163026,0.037062225066261945,0.07449659832379157,0.02012371551877565,1.5317627941898069,120.0,0.014676217824302522,0.0006208049860315964,0.00016769762932313044,0.012764689951581724,0.4106647964394166,70.72022442727001,0.5893352035605834,124.96933698721143,16.585755947914205,dynamic_burn_in,synthetic,0.7294499178514399,0.8093897406736823,0.8093897406736823,0.06352970209049208,False,1.1195359505113293e-05,False,0.06352970209049208,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B08-C004,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,46.953335419248724,47.78932235604181,0.8359869367930841,0.01780463367146368,0.02484965628545348,-0.0008583272845258764,0.4601697485625173,120.0,0.006966557806609034,0.0002070804690454457,-7.15272737104897e-06,0.003834747904687644,0.39824435296701505,72.21067764395819,0.6017556470329849,124.88809175177272,14.196282902140824,dynamic_burn_in,synthetic,0.2767099183406103,0.01917901020142815,0.2767099183406103,0.038298621503147015,False,3.4247247924798514e-12,False,0.038298621503147015,False,[],False,False,False,False,sudden_step,True,False,96.0,,True,False,False,False
B08-C005,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,40.40817905811756,41.26559677396259,0.8574177158450311,0.021218914977877115,0.02243971885710713,-0.02635736046030554,1.4691856175939733,120.0,0.007145147632041926,0.00018699765714255942,-0.00021964467050254616,0.012243213479949777,0.34387997311635493,78.73440322603741,0.6561200268836451,124.33879622580453,14.207689021571223,dynamic_burn_in,synthetic,-1.7049366598741502,-0.01917901020142815,1.7049366598741502,0.1424530643985166,False,0.0015780280604038625,False,0.1424530643985166,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B08-C006,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,46.96001433869314,41.01579529075609,-5.944219047937054,-0.1265804351136933,-0.24705940324655976,-0.004054713495650688,2.2139213890432976,120.0,-0.04953515873280878,-0.002058828360387998,-3.37892791304224e-05,0.018449344908694147,0.3417982940896341,78.98420470924391,0.658201705910366,125.2196137783722,14.684356397264075,dynamic_burn_in,synthetic,-1.78081634674954,-4.308689892356429,4.308689892356429,0.6918302580624424,True,0.32082130082460686,False,0.6918302580624424,True,['Drift is unusually slower than comparable components'],False,True,False,True,ordinary_noise,False,False,,,False,False,False,False
B08-C007,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,43.519941176441975,44.929924512075274,1.4099833356332994,0.03239855793731048,0.0580035664189997,-0.0012931024467747064,0.5193500639432397,120.0,0.011749861130277494,0.00048336305349166417,-1.0775853723122553e-05,0.004327917199526997,0.3744160376006273,75.07007548792473,0.6255839623993728,125.3157122621196,16.89422168810638,dynamic_burn_in,synthetic,-0.5918606372352421,0.5468766783560973,0.5918606372352421,0.05175266887471031,False,4.386080584257505e-11,False,0.05175266887471031,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B08-C008,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,47.001173566225056,47.957377955605416,0.9562043893803605,0.02034426625609806,0.04802137007333593,0.006500040626077415,0.5191363891037823,120.0,0.007968369911503004,0.0004001780839444661,5.416700521731179e-05,0.004326136575864853,0.3996448162967118,72.04262204439459,0.6003551837032882,124.88812664630163,14.982450656808393,dynamic_burn_in,synthetic,0.3277584794174105,0.38799400920936156,0.38799400920936156,0.042614727245011204,False,2.0718377656779604e-11,False,0.042614727245011204,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B08-C009,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,47.984343852754115,47.939619337516696,-0.04472451523741938,-0.0009320647454232588,-0.00322746292837018,0.004790159444332105,0.38778156037225114,120.0,-0.00037270429364516153,-2.6895524403084835e-05,3.991799536943421e-05,0.003231513003102093,0.3994968278126391,72.06038066248331,0.6005031721873609,124.72495390802332,15.349728870516183,dynamic_burn_in,synthetic,0.3223641224159439,-0.42771338583736823,0.42771338583736823,0.044264990132088275,False,6.878743626661415e-11,False,0.044264990132088275,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
