component_id,batch_id,component_family,measurement_name,as_of_hour,last_observed_hour,n_observations,initial_value,current_value,delta,percent_change,slope,acceleration,variability,upper_limit,delta_fraction_of_limit,slope_fraction_per_hour,acceleration_fraction_per_hour2,variability_fraction_of_limit,limit_fraction,distance_to_upper_limit,distance_fraction_to_upper_limit,temperature_c,humidity_pct,test_condition,data_source,current_batch_robust_z,slope_batch_robust_z,robust_deviation_score,robust_anomaly_score,is_robust_anomaly,model_anomaly_score,is_model_anomaly,anomaly_score,is_anomaly,reason_codes,flag_fixed_limit,flag_robust_mad,flag_isolation_forest,flag_combined,scenario,is_defect,is_tester_fault,anomaly_onset_hour,first_exceedance_hour,is_true_anomaly,is_started_by_as_of,is_future_limit_failure,is_early_future_failure
B03-C045,B03,Digital IC,leakage_ua,24.0,24.0,4,11.720457841386022,11.930006696192695,0.2095488548066733,0.017878896681555977,0.0059774980572759005,0.0011573825832827955,0.20046862417955383,50.0,0.004190977096133466,0.00011954996114551801,2.314765166565591e-05,0.004009372483591077,0.2386001339238539,38.06999330380731,0.7613998660761462,126.33938295833109,14.172033585857257,dynamic_burn_in,synthetic,0.38712203706704185,-0.7428884109211729,0.7428884109211729,0.05968626860373381,False,6.023573475052083e-08,False,0.05968626860373381,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B03-C046,B03,Digital IC,leakage_ua,24.0,24.0,4,12.35220619680065,12.532255302484193,0.18004910568354404,0.014576271057568537,0.020016088539149268,0.00641288339545214,0.4045202392216,50.0,0.003600982113670881,0.0004003217707829854,0.0001282576679090428,0.008090404784432001,0.2506451060496839,37.467744697515805,0.7493548939503161,126.04732406272856,15.461028893958982,dynamic_burn_in,synthetic,1.001469917502464,-0.08367709798644005,1.001469917502464,0.07596129096749411,False,2.4300240743279554e-05,False,0.07596129096749411,False,['The rate of change is accelerating'],False,False,False,False,accelerating_drift,True,False,0.0,168.0,True,True,True,True
B03-C047,B03,Digital IC,leakage_ua,24.0,24.0,4,11.593410098727587,17.33850676700017,5.745096668272582,0.49554847273996844,0.24428444397356908,0.0025713766482879743,2.172506436938581,50.0,0.11490193336545165,0.004885688879471381,5.1427532965759485e-05,0.043450128738771625,0.3467701353400034,32.66149323299983,0.6532298646599967,126.02218072583489,14.873027822342825,dynamic_burn_in,synthetic,5.904279769146807,10.447311552656837,10.447311552656837,0.9990397071873631,True,0.6926419831347362,True,0.9990397071873631,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'The rate of change is accelerating']",False,True,True,True,gradual_drift,True,False,0.0,144.0,True,True,True,True
B03-C048,B03,Digital IC,leakage_ua,24.0,24.0,4,9.977693803787453,18.53812866457843,8.560434860790977,0.8579572623827667,0.3555736138152709,-0.00015078365461610363,3.155686691632661,50.0,0.17120869721581955,0.007111472276305418,-3.0156730923220724e-06,0.06311373383265323,0.3707625732915686,31.46187133542157,0.6292374267084314,126.55060125462914,15.489689585024472,dynamic_burn_in,synthetic,7.128002269127839,15.673126769753681,15.673126769753681,0.9999948325536994,True,0.8670357598021706,True,0.9999948325536994,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components']",False,True,True,True,gradual_drift,True,False,0.0,120.0,True,True,True,True
B03-C049,B03,Digital IC,leakage_ua,24.0,24.0,4,10.653444928177473,10.547880238640522,-0.1055646895369513,-0.009908972191496623,-0.010564002776516604,-0.002041335246317968,0.2127568510745522,50.0,-0.002111293790739026,-0.00021128005553033207,-4.082670492635936e-05,0.004255137021491044,0.21095760477281045,39.45211976135948,0.7890423952271896,126.80399213325947,14.39222721844133,dynamic_burn_in,synthetic,-1.02277156969361,-1.5196291027046553,1.5196291027046553,0.12127930557871161,False,0.0026316739748845725,False,0.12127930557871161,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B03-C050,B03,Digital IC,leakage_ua,24.0,24.0,4,10.278442937872033,11.510209145107122,1.23176620723509,0.11983976704258524,0.049015282774003965,0.00014711703255665398,0.44909836343741805,50.0,0.0246353241447018,0.0009803056554800794,2.94234065113308e-06,0.00898196726874836,0.23020418290214245,38.489790854892874,0.7697958170978575,126.32505684455359,14.694452812598787,dynamic_burn_in,synthetic,-0.041109316276387475,1.2780405851592613,1.2780405851592613,0.09779578536027103,False,0.0007096703991005876,False,0.09779578536027103,False,['The rate of change is accelerating'],False,False,False,False,accelerating_drift,True,False,0.0,144.0,True,True,True,True
B03-C051,B03,Digital IC,leakage_ua,24.0,24.0,4,10.308042884941818,10.77930695849119,0.4712640735493725,0.045718093998018176,0.016965679777118648,-0.0025454299842600316,0.19078736284888942,50.0,0.00942528147098745,0.00033931359554237295,-5.0908599685200635e-05,0.0038157472569777884,0.2155861391698238,39.22069304150881,0.7844138608301762,126.50564253219201,14.617280513983772,dynamic_burn_in,synthetic,-0.7866954487510156,-0.22691540724563852,0.7866954487510156,0.062192834732594224,False,1.6052280526088547e-09,False,0.062192834732594224,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B03-C052,B03,Digital IC,leakage_ua,24.0,24.0,4,11.629678159811938,43.30617880527347,31.67650064546153,2.723764167002001,0.7047027119238439,-0.21212368047102692,19.863586296876097,50.0,0.6335300129092306,0.014094054238476879,-0.004242473609420538,0.3972717259375219,0.8661235761054694,6.693821194726532,0.13387642389453064,126.32861470301714,16.636155400652314,dynamic_burn_in,synthetic,32.39364663508485,32.06721216208997,32.39364663508485,0.9999999999997171,True,0.9362850057480346,True,0.9999999999997171,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'Current value has used at least 80% of the safety limit']",False,True,True,True,intermittent,True,False,6.0,6.0,True,True,True,False
B03-C053,B03,Digital IC,leakage_ua,24.0,24.0,4,11.743687135795277,11.722491766635327,-0.02119536915994935,-0.0018048308776333908,-0.0047420194844055566,-0.0032175163472480087,0.15243884372466698,50.0,-0.00042390738319898703,-9.484038968811113e-05,-6.435032694496018e-05,0.0030487768744933397,0.23444983533270655,38.27750823336467,0.7655501646672934,126.7542497415047,16.38891928262643,dynamic_burn_in,synthetic,0.17543809824100612,-1.2462457274411542,1.2462457274411542,0.09502612065944042,False,3.321419494792514e-05,False,0.09502612065944042,False,[],False,False,False,False,sudden_step,True,False,48.0,,True,False,False,False
B03-C054,B03,Digital IC,leakage_ua,24.0,24.0,4,11.63106075898683,12.289474694006307,0.6584139350194764,0.05660824482502576,0.022568166910946503,-0.0009233482914801208,0.26522442904318644,50.0,0.013168278700389528,0.00045136333821893006,-1.8466965829602417e-05,0.005304488580863729,0.24578949388012614,37.71052530599369,0.7542105061198738,125.86711325097436,15.094401773485869,dynamic_burn_in,synthetic,0.7538118064316021,0.036161067843459516,0.7538118064316021,0.0603022880209368,False,2.8453347280241008e-08,False,0.0603022880209368,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B03-C055,B03,Digital IC,leakage_ua,24.0,24.0,4,10.984185957074635,10.882702369630316,-0.10148358744431896,-0.009239063125925682,-0.008013283479201636,-0.003258415808176491,0.16463407938712493,50.0,-0.002029671748886379,-0.00016026566958403274,-6.516831616352983e-05,0.0032926815877424988,0.21765404739260633,39.117297630369684,0.7823459526073937,126.72827069335693,14.673422582340576,dynamic_burn_in,synthetic,-0.6812228066950777,-1.3998547550532963,1.3998547550532963,0.10908270495739268,False,0.0007096703991005876,False,0.10908270495739268,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B03-C056,B03,Digital IC,leakage_ua,24.0,24.0,4,12.89168272650361,13.470769047412812,0.5790863209092016,0.04491937423488371,0.036935794014228675,0.005038011656665773,0.5022306663896672,50.0,0.011581726418184033,0.0007387158802845735,0.00010076023313331546,0.010044613327793344,0.26941538094825623,36.529230952587184,0.7305846190517437,126.83107217045766,15.93970193067183,dynamic_burn_in,synthetic,1.9588385588461286,0.7108229819964964,1.9588385588461286,0.17636649884037306,False,0.004905405705722031,False,0.17636649884037306,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B03-C057,B03,Digital IC,leakage_ua,24.0,24.0,4,9.212993761151127,10.333053309143896,1.1200595479927689,0.12157389628502493,0.043796185049622335,-0.0011230957481021665,0.3979401224756162,50.0,0.022401190959855377,0.0008759237009924467,-2.2461914962043332e-05,0.007958802449512324,0.2066610661828779,39.66694669085611,0.7933389338171222,126.67688818866249,14.421176780343854,dynamic_burn_in,synthetic,-1.2419144077474722,1.032966959878529,1.2419144077474722,0.09465429659804496,False,0.005220125693558388,False,0.09465429659804496,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B03-C058,B03,Digital IC,leakage_ua,24.0,24.0,4,10.657861437472588,10.941456890652796,0.28359545318020807,0.02660903923774975,0.010104844993644018,-0.0031759318161604564,0.19453189946892302,50.0,0.005671909063604161,0.00020209689987288036,-6.351863632320913e-05,0.0038906379893784604,0.21882913781305594,39.058543109347205,0.7811708621869441,126.26757791763433,17.133597290304767,dynamic_burn_in,synthetic,-0.6212878976241739,-0.5490802222448621,0.6212878976241739,0.05321598856697126,False,5.905303995456778e-10,False,0.05321598856697126,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B03-C059,B03,Digital IC,leakage_ua,24.0,24.0,4,12.554079369197893,12.631594016773594,0.07751464757570048,0.006174458938493476,0.006809999381432853,0.00022982384824245106,0.16054568335292538,50.0,0.0015502929515140095,0.00013619998762865707,4.596476964849022e-06,0.0032109136670585075,0.2526318803354719,37.36840598322641,0.7473681196645282,126.07528727197213,13.550839188159681,dynamic_burn_in,synthetic,1.1028043629977755,-0.7037965739147432,1.1028043629977755,0.08338679331662965,False,0.00010229985472581486,False,0.08338679331662965,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B03-C060,B03,Digital IC,leakage_ua,24.0,24.0,4,11.981940174808289,12.976227035472053,0.9942868606637649,0.08298212527836074,0.036165324188828486,-0.002464074649239984,0.35540662183718424,50.0,0.019885737213275297,0.0007233064837765698,-4.928149298479968e-05,0.007108132436743685,0.2595245407094411,37.02377296452795,0.740475459290559,126.63392921001184,15.342255190624234,dynamic_burn_in,synthetic,1.454361116062276,0.6746439634665055,1.454361116062276,0.11449379005393343,False,0.0017007224114352862,False,0.11449379005393343,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C001,B05,Digital IC,leakage_ua,24.0,24.0,4,10.782512015566724,11.56099170331789,0.778479687751167,0.07219836032895444,0.0270269574989627,-0.0040794388662161825,0.304245476870952,50.0,0.01556959375502334,0.000540539149979254,-8.158877732432365e-05,0.00608490953741904,0.23121983406635782,38.43900829668211,0.7687801659336422,126.85007533409274,13.754733956080909,dynamic_burn_in,synthetic,-0.238179564697318,0.06412563969966578,0.238179564697318,0.03690445187578604,False,4.320412697441966e-10,False,0.03690445187578604,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C002,B05,Digital IC,leakage_ua,24.0,24.0,4,11.894945566657439,12.05955505689279,0.16460949023535143,0.013838608114085538,-0.002092026417173832,-0.003446626768441541,0.2677928553023455,50.0,0.0032921898047070285,-4.1840528343476634e-05,-6.893253536883082e-05,0.005355857106046909,0.2411911011378558,37.94044494310721,0.7588088988621442,127.0153934520898,14.582471211183046,dynamic_burn_in,synthetic,0.08376063709080209,-0.8995852833125607,0.8995852833125607,0.06911173465143174,False,1.3709572068578448e-06,False,0.06911173465143174,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C003,B05,Digital IC,leakage_ua,24.0,24.0,4,10.40501297618136,10.492847607578945,0.08783463139758396,0.008441568655286702,0.005535447325828981,0.0006709815329526289,0.075211751900593,50.0,0.0017566926279516792,0.00011070894651657962,1.3419630659052578e-05,0.00150423503801186,0.2098569521515789,39.507152392421055,0.7901430478484212,126.99237943781782,12.464411189815221,dynamic_burn_in,synthetic,-0.9279184379122021,-0.6471492854669312,0.9279184379122021,0.0709569605928298,False,2.4300240743279554e-05,False,0.0709569605928298,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C004,B05,Digital IC,leakage_ua,24.0,24.0,4,10.495162721674449,10.894386349039518,0.39922362736506933,0.0380388220699617,-0.006801450967617751,-0.013388263480322486,0.6962938449747558,50.0,0.007984472547301386,-0.00013602901935235503,-0.00026776526960644974,0.013925876899495116,0.21788772698079037,39.10561365096048,0.7821122730192096,126.86121662589615,13.85991518357581,dynamic_burn_in,synthetic,-0.6686305008333207,-1.0554466242657967,1.0554466242657967,0.0798377637532686,False,0.0028009269671209758,False,0.0798377637532686,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C005,B05,Digital IC,leakage_ua,24.0,24.0,4,9.607894297066277,10.249115785872272,0.6412214888059946,0.06673902407541978,0.011077730823463723,-0.014201085162303277,0.6571211259365815,50.0,0.012824429776119892,0.00022155461646927447,-0.0002840217032460655,0.01314242251873163,0.20498231571744543,39.75088421412773,0.7950176842825546,126.75033656494004,16.251948525495862,dynamic_burn_in,synthetic,-1.0853047987423592,-0.4637239585227049,1.0853047987423592,0.08205895604093386,False,0.004905405705722031,False,0.08205895604093386,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C006,B05,Digital IC,leakage_ua,24.0,24.0,4,10.692862088101192,10.532024410072973,-0.16083767802821924,-0.015041592859146314,-0.00955396365366954,-0.0006841781255999114,0.12836605804667897,50.0,-0.003216753560564385,-0.0001910792730733908,-1.3683562511998226e-05,0.0025673211609335794,0.21064048820145945,39.46797558992703,0.7893595117985406,126.36816135591029,14.334947801756517,dynamic_burn_in,synthetic,-0.9026205743409963,-1.1465427472939034,1.1465427472939034,0.08679136361407884,False,0.00045831290063503855,False,0.08679136361407884,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C007,B05,Digital IC,leakage_ua,24.0,24.0,4,10.555817559599832,19.922525320652717,9.366707761052885,0.8873502888968056,0.3892232195207799,-0.0004862237552952416,3.454149629524037,50.0,0.1873341552210577,0.007784464390415597,-9.724475105904832e-06,0.06908299259048074,0.39845050641305435,30.077474679347283,0.6015494935869456,126.54167970578145,14.478650666859917,dynamic_burn_in,synthetic,5.161161964760911,12.051236693777117,12.051236693777117,0.9998067314684638,True,0.859663750509917,True,0.9998067314684638,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components']",False,True,True,True,gradual_drift,True,False,0.0,120.0,True,True,True,True
B05-C008,B05,Digital IC,leakage_ua,24.0,24.0,4,12.350509427161496,13.04904030255915,0.6985308753976547,0.05655887147953841,0.026258960139882916,-0.0037735817910465506,0.29921699906000815,50.0,0.013970617507953094,0.0005251792027976583,-7.547163582093102e-05,0.005984339981200163,0.260980806051183,36.95095969744085,0.739019193948817,126.76878764858805,15.567364193508729,dynamic_burn_in,synthetic,0.7227066754869808,0.03870828839642947,0.7227066754869808,0.05856360696617097,False,2.9023119852110915e-06,False,0.05856360696617097,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C009,B05,Digital IC,leakage_ua,24.0,24.0,4,9.769899100805322,10.876207089834912,1.10630798902959,0.11323637814625928,0.2400424839167699,-0.1410418100897157,17.65562990656194,50.0,0.0221261597805918,0.0048008496783353985,-0.002820836201794314,0.35311259813123885,0.21752414179669824,39.123792910165086,0.7824758582033017,127.25878971832476,15.77879734345314,dynamic_burn_in,synthetic,-0.6803694991666793,7.114007262330038,7.114007262330038,0.9737632540301715,True,0.8740772351648677,True,0.9737632540301715,True,['Drift is unusually faster than comparable components'],False,True,True,True,intermittent,True,False,12.0,12.0,True,True,True,False
B05-C010,B05,Digital IC,leakage_ua,24.0,24.0,4,11.806273721806884,11.789788636318125,-0.0164850854887586,-0.001396298771077082,-0.002751694355677481,-0.0008293778324355788,0.06579417947788423,50.0,-0.00032970170977517197,-5.503388711354962e-05,-1.6587556648711577e-05,0.0013158835895576845,0.2357957727263625,38.21021136368188,0.7642042272736376,127.11439781344149,15.233082943461717,dynamic_burn_in,synthetic,-0.09043719604861111,-0.9214174049184464,0.9214174049184464,0.07052959256842979,False,1.892514824603731e-05,False,0.07052959256842979,False,[],False,False,False,False,sudden_step,True,False,72.0,72.0,True,False,True,True
B05-C011,B05,Digital IC,leakage_ua,24.0,24.0,4,9.494000628410479,10.003623798781575,0.5096231703710963,0.05367844287328842,0.0204374096883861,-0.002250005421137118,0.22514932758245598,50.0,0.010192463407421925,0.00040874819376772204,-4.500010842274236e-05,0.004502986551649119,0.2000724759756315,39.996376201218425,0.7999275240243685,126.53102678289126,13.636308518787528,dynamic_burn_in,synthetic,-1.2438277613601323,-0.1539595524572223,1.2438277613601323,0.09481838838396695,False,1.3709572068578448e-06,False,0.09481838838396695,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C012,B05,Digital IC,leakage_ua,24.0,24.0,4,10.126968800353815,10.077830296689827,-0.049138503663987976,-0.004852242031423181,-0.00021515836197729375,-0.0017571666425061977,0.19420533434953635,50.0,-0.0009827700732797594,-4.303167239545875e-06,-3.5143332850123954e-05,0.003884106686990727,0.20155660593379654,39.922169703310175,0.7984433940662035,127.17825936835091,14.344849073964394,dynamic_burn_in,synthetic,-1.195909969690787,-0.8374691651452892,1.195909969690787,0.09078479247292563,False,0.00035697063503765773,False,0.09078479247292563,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C013,B05,Digital IC,leakage_ua,24.0,24.0,4,11.721499397158171,12.194499511564734,0.4730001144065632,0.040353208952196004,0.019673919303633644,-0.0016738880624320902,0.21011640938456122,50.0,0.009460002288131264,0.00039347838607267286,-3.3477761248641805e-05,0.0042023281876912245,0.24388999023129468,37.805500488435264,0.7561100097687052,126.93222818168736,10.931538262679442,dynamic_burn_in,synthetic,0.17089910135168704,-0.1792277426358298,0.1792277426358298,0.034865412877193344,False,3.3647407922810023e-10,False,0.034865412877193344,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C014,B05,Digital IC,leakage_ua,24.0,24.0,4,11.692242669383207,10.689844561590268,-1.0023981077929385,-0.08573189388360662,-0.036719846682706225,0.0009239006961399195,0.37311810163538517,50.0,-0.02004796215585877,-0.0007343969336541245,1.847801392279839e-05,0.007462362032707703,0.21379689123180537,39.31015543840973,0.7862031087681945,126.44693235531469,13.198590460255463,dynamic_burn_in,synthetic,-0.8007104538690615,-2.045614579049929,2.045614579049929,0.189327562842908,False,0.1480471980316894,False,0.189327562842908,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C015,B05,Digital IC,leakage_ua,24.0,24.0,4,12.597322527829544,13.774351906784116,1.1770293789545718,0.09343488478240687,0.053718209529687755,0.005912401302790649,0.5581510890936556,50.0,0.023540587579091436,0.0010743641905937551,0.00011824802605581298,0.011163021781873112,0.2754870381356823,36.22564809321588,0.7245129618643176,126.6320875563679,15.212377638592919,dynamic_burn_in,synthetic,1.1910663384046651,0.9474892627218134,1.1910663384046651,0.0903857766968892,False,0.0055549247036910925,False,0.0903857766968892,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C016,B05,Digital IC,leakage_ua,24.0,24.0,4,11.271146447942145,12.388587890123963,1.1174414421818177,0.09914177296364,0.038203559473068444,-0.006317548368849415,0.44599229256457823,50.0,0.022348828843636356,0.0007640711894613689,-0.00012635096737698828,0.008919845851291564,0.24777175780247926,37.611412109876035,0.7522282421975207,127.06484901854535,12.792637247468864,dynamic_burn_in,synthetic,0.29622891412281377,0.4340222485795131,0.4340222485795131,0.0445326590664199,False,3.321419494792514e-05,False,0.0445326590664199,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C017,B05,Digital IC,leakage_ua,24.0,24.0,4,11.563190508135268,11.915098692598695,0.35190818446342753,0.030433484963846524,0.011683434466776688,0.0005284747208260911,0.1940451043936034,50.0,0.00703816368926855,0.00023366868933553375,1.0569494416521823e-05,0.003880902087872068,0.2383019738519739,38.0849013074013,0.7616980261480261,126.93695143660293,12.076596394777889,dynamic_burn_in,synthetic,-0.009520007659659902,-0.44367781890292474,0.44367781890292474,0.0449453103193271,False,1.493094675974231e-10,False,0.0449453103193271,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C018,B05,Digital IC,leakage_ua,24.0,24.0,4,10.563377856120656,10.746834917932436,0.18345706181177945,0.017367272506064936,0.009646865960613323,0.0011714954957468178,0.10436969049046249,50.0,0.003669141236235589,0.00019293731921226644,2.3429909914936355e-05,0.00208739380980925,0.2149366983586487,39.25316508206757,0.7850633016413514,127.1122224557285,16.139157076943345,dynamic_burn_in,synthetic,-0.7639097410023509,-0.5110793230386752,0.7639097410023509,0.06087704384873218,False,7.338209805254069e-07,False,0.06087704384873218,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C019,B05,Digital IC,leakage_ua,24.0,24.0,4,10.250450939970019,10.301766016703477,0.05131507673345759,0.005006128709261221,0.009654755256019802,0.0030644851429474126,0.23775909352778843,50.0,0.0010263015346691517,0.00019309510512039604,6.128970285894825e-05,0.004755181870555769,0.20603532033406954,39.698233983296525,0.7939646796659305,126.60981557525618,14.88790899933895,dynamic_burn_in,synthetic,-1.051306660258154,-0.5108182218896794,1.051306660258154,0.07953415524657664,False,3.288749065460498e-06,False,0.07953415524657664,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C020,B05,Digital IC,leakage_ua,24.0,24.0,4,10.534203286829287,11.082493581119433,0.5482902942901458,0.052048577321045494,0.025161359513922628,-0.001235719698687601,0.2865573516412524,50.0,0.010965805885802916,0.0005032271902784526,-2.471439397375202e-05,0.005731147032825048,0.22164987162238867,38.91750641888056,0.7783501283776113,126.3778689900282,15.774751977365145,dynamic_burn_in,synthetic,-0.5471629284187456,0.0023825115290294252,0.5471629284187456,0.04960259479650627,False,1.4783639289797926e-11,False,0.04960259479650627,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C021,B05,Digital IC,leakage_ua,24.0,24.0,4,11.634403047182518,12.254273453778774,0.6198704065962559,0.053279089961248055,0.0250173820757984,0.0027092162626532468,0.31267307198978583,50.0,0.012397408131925119,0.000500347641515968,5.4184325253064934e-05,0.006253461439795716,0.2450854690755755,37.74572654622123,0.7549145309244245,126.90025074880998,13.10165635996112,dynamic_burn_in,synthetic,0.20949727524488407,-0.0023825115290294252,0.20949727524488407,0.035898442647376703,False,5.964145726632088e-09,False,0.035898442647376703,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C022,B05,Digital IC,leakage_ua,24.0,24.0,4,12.329542804552968,13.979781238844035,1.650238434291067,0.13384425200922118,0.06455119311138674,-0.0009484831231445686,0.5907731872965569,50.0,0.03300476868582134,0.0012910238622277348,-1.896966246289137e-05,0.011815463745931138,0.2795956247768807,36.02021876115597,0.7204043752231193,126.64016814415268,13.218647353611134,dynamic_burn_in,synthetic,1.3237194107621655,1.3060136067223638,1.3237194107621655,0.10190081369435779,False,0.014957086593149961,False,0.10190081369435779,False,[],False,False,False,False,accelerating_drift,True,False,0.0,168.0,True,True,True,True
B05-C023,B05,Digital IC,leakage_ua,24.0,24.0,4,11.517250581906485,12.21150054531305,0.6942499634065662,0.06027914027478292,0.02602322195129855,-0.0041792978103060525,0.31390318409152457,50.0,0.013884999268131325,0.000520464439025971,-8.358595620612104e-05,0.006278063681830492,0.244230010906261,37.78849945468695,0.7557699890937389,126.62150163070945,14.91376890221618,dynamic_burn_in,synthetic,0.1818772773373342,0.030906386106014247,0.1818772773373342,0.034954679190730774,False,1.9362746336349366e-09,False,0.034954679190730774,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C024,B05,Digital IC,leakage_ua,24.0,24.0,4,9.651749815516084,18.180733743370094,8.52898392785401,0.8836722968246522,0.35830783831420304,0.0029754452662984487,3.182680658510016,50.0,0.17057967855708023,0.00716615676628406,5.950890532596898e-05,0.06365361317020031,0.3636146748674019,31.819266256629906,0.6363853251325982,127.07567651047235,17.059051491613896,dynamic_burn_in,synthetic,4.036424801785749,11.028072882715882,11.028072882715882,0.9994625154334548,True,0.8080672135527629,True,0.9994625154334548,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'The rate of change is accelerating']",False,True,True,True,gradual_drift,True,False,0.0,120.0,True,True,True,True
B05-C025,B05,Digital IC,leakage_ua,24.0,24.0,4,11.27080078786978,11.490898272782616,0.2200974849128361,0.019528114200165477,0.010265339356626109,-0.002892588537718109,0.26014127697181144,50.0,0.004401949698256722,0.00020530678713252218,-5.785177075436218e-05,0.005202825539436229,0.2298179654556523,38.509101727217384,0.7701820345443476,127.02556067212448,14.081118270489165,dynamic_burn_in,synthetic,-0.2834414015506315,-0.4906105604937125,0.4906105604937125,0.04700348765946787,False,4.599055376537186e-10,False,0.04700348765946787,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C026,B05,Digital IC,leakage_ua,24.0,24.0,4,11.41026297614007,12.248930254688176,0.8386672785481064,0.0735011349257978,0.031232357805033,-0.004705875637352919,0.360951229509157,50.0,0.016773345570962127,0.00062464715610066,-9.411751274705837e-05,0.0072190245901831394,0.2449786050937635,37.751069745311824,0.7550213949062364,126.67440032125684,15.476814957488314,dynamic_burn_in,synthetic,0.20604698035039012,0.20330598411934256,0.20604698035039012,0.03577921985097288,False,3.2241866333029355e-08,False,0.03577921985097288,False,[],False,False,False,False,tester_fault,False,True,144.0,,True,False,False,False
B05-C027,B05,Digital IC,leakage_ua,24.0,24.0,4,11.389515380077887,12.374303537089867,0.9847881570119803,0.08646444770903376,0.03447939502081138,-0.004890989274142375,0.3796950909827967,50.0,0.019695763140239606,0.0006895879004162277,-9.78197854828475e-05,0.0075939018196559335,0.24748607074179735,37.625696462910135,0.7525139292582027,126.81803502652436,15.144267592782004,dynamic_burn_in,synthetic,0.28700499610871366,0.3107687047034478,0.3107687047034478,0.03957298534476337,False,3.5008544144014418e-06,False,0.03957298534476337,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C028,B05,Digital IC,leakage_ua,24.0,24.0,4,9.963597618348565,10.562063136579003,0.5984655182304373,0.06006520346910908,0.022413852217395266,-0.0003956248990400355,0.2198597544903305,50.0,0.011969310364608745,0.0004482770443479053,-7.912497980800711e-06,0.00439719508980661,0.21124126273158006,39.437936863421,0.78875873726842,126.60972236768814,12.958781263345106,dynamic_burn_in,synthetic,-0.8832234935016872,-0.08854795501283051,0.8832234935016872,0.0680664863764397,False,1.6052280526088547e-09,False,0.0680664863764397,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C029,B05,Digital IC,leakage_ua,24.0,24.0,4,11.355476868837364,19.654567929945074,8.29909106110771,0.7308447859096749,0.35030854895139846,0.0012873426721408305,3.1120877301121705,50.0,0.16598182122215419,0.007006170979027969,2.574685344281661e-05,0.06224175460224341,0.3930913585989015,30.345432070054926,0.6069086414010986,126.75788211269973,14.355647096838537,dynamic_burn_in,synthetic,4.988132286954724,10.763331415174555,10.763331415174555,0.9992997211459643,True,0.7879311956428944,True,0.9992997211459643,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'The rate of change is accelerating']",False,True,True,True,gradual_drift,True,False,0.0,120.0,True,True,True,True
